,Path,Canonical,Transcript
5497,train/dr4/msmc0/si647,b ah l ow ih z ah s p ah s ih f ih k g ay d k iy d t uw dh ah k ae l ih n d er,b ah l ow ih z ih s p ih s ih f ih g ay k iy t ih dh ih k ae l ah n er
5498,train/dr4/msmc0/si509,dh ih s ih z ah s ih g n ih f ih k ah n t ae d v ae n s b ah t ih t s ih m p ao r t sh uh d n aa t b iy ih g z ae jh er ey t ih d,dh ih s ih z ih s ih n ih f ih k ih n ih v ae n s b ah dh ih s ih m p ao r sh ih n aa b iy ih g z ae jh er ey dh ih d
5499,train/dr4/msmc0/si1907,b eh r iy dh ow z y uw n ih f ao r m z s ow dh ey w ow n t b iy f aw n d,b ih r iy dh ow z y uw n ih f ao r m s uh dh ey w ow n b iy f aw n d
5500,train/dr5/fsmm0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae y er d aa r k s uw t ih ng g r iy s iy w aa sh w uh dh er ao l y ih er
5501,train/dr5/fsmm0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s k m iy dh ih k er iy n ah oy l iy r ae g l ay dh ae
5502,train/dr5/fsmm0/sx234,dh ah p ey p er b oy b ao t t uw ae p l z ae n d th r iy ay s ih z,dh ih p ey p er b oy b ao t uw ae p l z n th r iy ay s ih s
5503,train/dr5/fsmm0/sx414,ay r ih sh y ah ng s t er z iy t f r eh sh k ih p er z f ao r b r eh k f ih s t,ay r ih sh y ah ng g s t er z iy f r eh sh k ih p er z f er b r eh f ih s t
5504,train/dr5/fsmm0/sx144,dh ah w ih l ow iy w uh m ah n w ao r ah m ah s k r ae t k ow t,dh ah w ih l ah w iy w ah m ih n w ao r ah m ah s k r ae k ow t
5505,train/dr5/fsmm0/sx324,dh ah l ow k l d r ah g s t ao r w ah z ch aa r jh d w ih dh ih l iy g l iy d ih s p eh n s ih ng t r ae ng k w ih l ay z er z,dh ah l ow k l d r ah g s t ao r w ih z ch aa r jh d w ih dh ih l iy g ah l iy d ih s p ih n s iy ng t r ae ng k w ah l ay z er z
5506,train/dr5/fsmm0/sx54,dh ah iy s t er n k ow s t ih z ah p l ey s f ao r p y uh r p l eh zh er ae n d ih k s ay t m ah n t,dh iy s t r ih n k ow s t ih z ih p l ey s f uh p y er p l eh zh er ih n ih k s ay m ih n
5507,train/dr5/fsmm0/si684,dh ih s ih z dh ah ah t aa m ih k s ah n dh ah ah t aa m ih k n uw k l iy ah s,dh ih s ih z iy ih t aa m ih k s ah n iy ih t aa m ih n uw k l iy ih s
5508,train/dr5/fsmm0/si1314,dh ah f ow t ah k eh m ih k l ih k s ch ey n jh ih n dh ah g ae s f ey z,dh ih f ow dh ih k ih m ah k l ah k s ch ey n jh ih n ih g ae s f ey z
5509,train/dr5/fsmm0/si1944,dh ah f ao r m er s k aw t s ae l ih b ay k uh d n t b iy sh ey k ih n,dh ih f ao r m er s k aw s hh ae l ah b ay k uh n b iy sh ey k ih n
5510,train/dr6/msmr0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh y er d aa r k s uw t ih n g r iy s iy w ao sh w ao dh er ao l y ih er
5511,train/dr6/msmr0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k ae r iy ih n oy l iy r ae l ay dh ae
5512,train/dr6/msmr0/sx325,dh ah f uh l m uw n sh ow n b r ay t l iy dh ae t n ay t,dh ih f uh l m uw n sh ow n b r ay l iy dh ae n ay
5513,train/dr6/msmr0/sx55,dh ah l ae k ah v hh iy t k aa m p aw n d ih d dh ah t eh n ih n t s g r iy v ah n s ih z,dh ah l ae ah v hh iy k aa m p aw n ih dh ih t eh n ih n s g r iy v n s ih z
5514,train/dr6/msmr0/sx235,ay ay t ah m ay z ao l ah k aw n t s ih n m ay ey jh ih n s iy,ay ay dh ah m ay z ao l ih k aw n s ih n m ay ey jh ih n s iy
5515,train/dr6/msmr0/sx415,m uw v dh ah g aa r b ih jh n ih r er t uw dh ah l aa r jh w ih n d ow,m uw v dh ih g aa r ih jh n ih er t ih dh ah l aa r jh w ih n ow
5516,train/dr6/msmr0/sx145,t uw m ah ch k y uh r iy aa s ih t iy k ae n g eh t y uw ih n t uw t r ah b l,t uw m ah ch k er iy aa s ih dh iy k ng g eh ch uw ih n t ih t r ah l
5517,train/dr6/msmr0/si775,th r eh d m ae ch ih ng y aa r n ih n t ae p ah s t r iy n iy d l,th r eh m ae ch iy ng y aa r n ih n t ae p ih s t r iy n iy dh l
5518,train/dr6/msmr0/si1405,ae n d dh ah l ao v er ch uw ah l iy ih g n ao r d dh ah s ih ch uw ey sh ih n,ih n dh ah l ao v er ch l iy ih g n ao r dh ih s ih ch uw ey sh ih n
5519,train/dr6/msmr0/si1150,w ih dh dh ow z p ey n t ih ng z ah v b ih g k ah n s t r ah k sh ih n z k r ae sh ih ng d aw n hh iy f eh l t hh iy k uh d s t aa p,w ih th dh ow z p ey n t ih ng z ah v b ih k n s t r ah k sh n z k r eh sh ih ng d aw n hh iy f eh l t iy k ih s t aa
5520,train/dr4/msms0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh y er d aa r s uw dh ih ng g r iy z iy w aa sh w ao dh er ao l y ih er
5521,train/dr4/msms0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k eh r ih eh n ao l ih r ae g l ay dh ae
5522,train/dr4/msms0/sx353,ah k aa n ih s er w ih l eh n jh oy dh ih s sh eh l f ih sh d ih sh,ih k aa n ih s uw r w uh l ih n jh oy dh ih sh eh l f ih sh d ih sh
5523,train/dr4/msms0/sx83,m ay ih n s t r ah k sh ih n z d eh s p er ah t l iy n iy d ah p d ey t ih ng,m ay n s t r ah sh ih n z d eh s p er l ih n iy ah d ey dh ng
5524,train/dr4/msms0/sx263,hh aw oy l iy d uw y uw l ay k y uh r s ae l ah d d r eh s ih ng,hh aw ao l ih d ih y uw l ay y er s ae l ih d r eh s ih n
5525,train/dr4/msms0/sx443,ah l ow n s t aa r sh ow n ih n dh ah er l iy iy v n ih ng s k ay,ey l ow n s t aa r sh ow n ih n ih er l ih iy v n ih n s k ay
5526,train/dr4/msms0/sx173,hh uw eh v er k ow aa p er ey t s ih n f ay n d ih ng n ae n z k ae m iy ow w ih l b iy r ih w ao r d ih d,hh uw eh v ah k w aa p er ey s ih n f ay n ih n ae n z k ae m iy ow w l b iy r ah w ao r dh ih d
5527,train/dr4/msms0/si803,ih n s ah l ey t w eh dh er s t r ih p d ah b l g l ey z t uw dh ah m ae k s ih m ah m,ih n s ah l ey w eh dh er s t r ih d ah b l g l ey z t ih dh ih m ae k s ah m ah m
5528,train/dr4/msms0/si1433,hh w ay l w ah n eh l ah m ah n t ih z ah n aw n s ih ng p r aa g r eh s ah n ah dh er ih z d ah l ih n iy ey t ih ng ih t s p r aa b l ah m z,hh w ay l w ah n eh l ah m ah n ih z ih n aw n s ih n p r aa g er s ah n ah dh er ih z d ih l ih n iy ey ih ng ih t s p r aa b l ah m z
5529,train/dr4/msms0/si2063,t uw hh ih z s er p r ay z hh ih z p l ae n w er k t p er f eh k t l iy,t ih hh ih s er p r ay z ih z p l ae n w er p er f ah k l ih
5530,train/dr5/fsms1/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae y er d aa r k s uw n g r iy s iy w aa sh w ao dh er ao l y ih er
5531,train/dr5/fsms1/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s k m iy dh ih k eh r iy eh n oy l iy r ae g l ay dh ae
5532,train/dr5/fsms1/sx347,dh ah p ey sh ih n t ae n d dh ah s er jh ih n aa r b ow th r ih k uw p er ey t ih ng f r ah m dh ah l eh ng th iy aa p er ey sh ih n,dh ih p ey sh ih n eh n dh ih s er jh ih n er b ow th r iy k uw p er ey dh ih ng f ah m dh ah l eh ng th iy aa p er ey sh ih n
5533,train/dr5/fsms1/sx154,ao r ih n jh jh uw s t ey s t s f ah n iy ae f t er t uw th p ey s t,ao er n jh jh uw s t ey s f ah n iy ae f t er t uw th p ey s t
5534,train/dr5/fsms1/sx334,ao f ah n y uw l g eh t b ae k m ao r dh ae n y uw p uh t ih n,ao f t ih n y ih l g ih b ae m ao r dh ih n y uw p uh dh ih n
5535,train/dr5/fsms1/sx64,r eh g y uh l er ah t eh n d ih n s ih z s eh l d ah m r ih k w ay er d,r eh g ih l er eh t eh n d ih n s ih s eh l d ih m r iy k w ay er d
5536,train/dr5/fsms1/sx244,hh er b z b er th d ey ah k er z f r iy k w ah n t l iy ao n th ae ng k s g ih v ih ng,hh er b z b er dh ey ih k er z f r iy k w ih n l iy aa n th ae ng k s g ih v ih ng
5537,train/dr5/fsms1/si874,f er s t g ow ow v er dh ah t ay p ah v k ah v er ih jh y uw n aw hh ae v,f er s t g ow ow v ah dh ih t ay p ih v k ah v r ih jh y uw n aw hh ae v
5538,train/dr5/fsms1/si1504,f ao r ah m ow m ah n t b oy ae n d m aw n t hh ah ng ih n m ih d ae r,f er m ow m ih n b oy ae n m aw n hh ah ng ih n m ih d eh r
5539,train/dr5/fsms1/si2134,ao l hh ih z f ae m l iy w ah z d eh d ih k s eh p t f ao r hh ih z s ah n,ao l hh ih z f ae m l iy w ih z d eh ih s eh f er hh ih s ah n
5540,train/dr7/fspm0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r k s uw t ih ng g r iy s iy w ao sh w ao dh er ao l y ih er
5541,train/dr7/fspm0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n t ae s m iy dh ih k eh r iy ih n oy l iy r ae g l ay k dh ae
5542,train/dr7/fspm0/sx161,ae z ah p r ih k ao sh ih n dh ah aw t l ao z b ao t g ah n p aw d er f ao r dh ae r s t r ao ng hh ow l d,ae z ah p r ih k ao sh ih n dh iy aw l ao z b ao g ah n p aw dh er f ao r dh er s t r ao ng hh ow l d
5543,train/dr7/fspm0/sx341,dh ah hh ay s ih k y uh r ih t iy p r ih z n w ah z s er aw n d ih d b ay b aa r b d w ay er,dh ah hh ay s ih k y er dh iy p r ih z ih n w ah s er r aw n d ih b ay b aa r d w ay er
5544,train/dr7/fspm0/sx71,p ao r k y uw p ay n z r ih z eh m b l s iy er ch ih n z,p ao r k y uw p ay n z r iy z eh m b l s iy y er ch ih n z
5545,train/dr7/fspm0/sx251,w iy ah p l ay ao d ih t ao r iy m aa d l ih ng t uw k ah m p y uw t er s p iy ch r eh k ah g n ih sh ih n,w iy ah p l ay ao dh ah t ao r iy m aa dh l ih ng t uw k m p y uw dh er s p iy ch r eh k ih n ih sh ih n
5546,train/dr7/fspm0/sx431,dh ah f ih f th jh aa r k ah n t ey n z b ih g jh uw s iy p iy ch ih z,dh ah f ih th jh aa r k n t ey n z b ih jh uw s iy p iy ch ih z
5547,train/dr7/fspm0/si611,w eh l n aw w iy hh ae v t uw b ih g th iy t er z,w eh l n aw w iy hh ae v t uw b ih g th iy ih dh er z
5548,train/dr7/fspm0/si1241,ih n m eh n iy ah v hh ih z p ow ah m z d eh th k ah m z b ay t r ey n ah s t r ao ng l iy ih v aa k ah t ih v v ih zh uw l ih m ih jh,ih n m eh n iy ah v hh ih z p ow ah m z d eh th k ah m z b ay t r ey n ey s t r ao ng l iy iy v aa k ih dh ih v ih zh uw ah l ih m ih jh
5549,train/dr7/fspm0/si1871,dh ah g er ih l ah b ih v w ae k r ih m ey n d s ay l ah n t,dh ih g er r ih l ah b ih v uw w ae k r iy m ey n d s ay l eh n t
5550,train/dr4/msrg0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae jh er d aa r k s uw dh ih ng g r iy z iy w aa sh w ao dh er ao l y ih er
5551,train/dr4/msrg0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m ih dh ih k eh r iy ih n oy l iy r ae g l ay dh ae t
5552,train/dr4/msrg0/sx141,p l eh jh t uw p aa r t ih s ah p ey t ih n n ah v ae d ah z ah k w aa t ih k k aa m p ah t ih sh ih n,p l eh jh t ih p er t ih s ah p ey dh ih n ah v aa dh ah z ah k w aa dh ih k aa m p ah t ih sh n
5553,train/dr4/msrg0/sx321,dh ah g r aw n d hh ao g k l ih r l iy s ao hh ih z sh ae d ow b ah t s t ey d aw t ow n l iy ah m ow m ah n t,dh ah g r aw n d hh ao k l ih r l iy s ao ih sh ae dh ow b ah s t ey dh aw ow n l iy ah m ow m ah n t
5554,train/dr4/msrg0/sx51,ae m b ih d eh k s t r ih s p ih k p aa k ih t s ah k aa m p l ih sh m ao r,ae m b ih d eh k s r ih s p ih p aa k ih s ah k aa m p l ih sh m ao r
5555,train/dr4/msrg0/sx231,ay aa n er m ay m aa m,ay aa n er m ay m aa m
5556,train/dr4/msrg0/sx411,b ah t er s k aa ch f ah jh g ow z w eh l w ih dh v ah n ih l ah ay s k r iy m,b ah dh er s k aa ch f ah ch g ow z w eh l w ih th v ah n ih l ah ay s k r iy m
5557,train/dr4/msrg0/si591,r ih p l ey s ih t w ih dh dh ah s t ae ch uw ah v w ah n ao r ah n ah dh er ah v dh ah w er l d z f ey m ah s d ih k t ey t er z,r ah p l ey s ih w ih th ah s t ae ch uw ah v w ah n er ah n ah dh er ah v dh ah w er l s f ey m ih s d ih t ey dh er z
5558,train/dr4/msrg0/si1221,k ah n s er v ah t ih z m ae n d t r ah d ih sh ih n l ih z m s iy m ih m p l ay d b ay hh w aa t hh ae z jh ah s t b ih n s eh d,k ah n s er v er t ih z ah m ah n t er d ih sh n l ih z m s iy m ih m p l ay b ah w ah dh ih z jh uh s b ih n s eh
5559,train/dr4/msrg0/si1851,y uw m iy n ah g ey m w ih dh k aa r d z,y uw m iy n ih g ey m w ih th k aa r z
5560,train/dr2/fsrh0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh jh er d aa r k s uw n g r iy s iy w aa sh w aa dh er ao l y ih er
5561,train/dr2/fsrh0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy t ih k eh r ih ih n oy l iy r ae g l ay dh ae
5562,train/dr2/fsrh0/sx221,k ao r iy ah t ae k t dh ah p r aa jh eh k t w ih dh eh k s t r ah d ih t er m ah n ey sh ih n,k ao r iy ih t ae k dh ih p r aa jh eh k w ih th eh k s t er d ah t er m ih n ey sh ih n
5563,train/dr2/fsrh0/sx401,dh ah t ae k s iy k ae b b r ow k d aw n ae n d k ao z d ah t r ae f ih k jh ae m,dh ih t ae k s ih k ae b r ow d aw n ih n k ao z ah t r ae f ih jh ae m
5564,train/dr2/fsrh0/sx131,w iy p l ae n t uw b ih l d ah n uw b eh v r ih jh p l ae n t,w iy p l ae n d ih b ih l d ah n uw b eh v r ih jh p l ae n t
5565,train/dr2/fsrh0/sx311,m ay d ih z ay er z aa r s ih m p l g ih v m iy w ah n ih n f ao r m ah t ih v p ae r ah g r ae f ao n dh ah s ah b jh ih k t,m ay d ih z ay er z er s ih m p l g ih m iy w ah n ih n f ao r m ih dh ih v p eh er g r ae f ao n dh ih s ah jh ih t
5566,train/dr2/fsrh0/sx41,eh t ih k ih t m ae n d ey t s k ah m p l ay ih n s w ih dh ih g z ih s t ih ng r eh g y uh l ey sh ih n z,eh dh ih k ih m ae n d ey s k ah m p l ay ih n s w ih dh ih z ih s t ih ng r eh g y ih l ey sh n z
5567,train/dr2/fsrh0/si671,ah hh eh l p f uh l l iy f l ih t m ey b iy eh n k l ow z d ih n dh ah l eh t er,ah hh eh l f l l iy f l ih m ey b iy ih n k l ow z ih n dh ah l eh dh er
5568,train/dr2/fsrh0/si1719,w iy v d ah n aw r p aa r t,w iy v d ah n aa r p aa r t
5569,train/dr2/fsrh0/si1931,n ow m ao r k uh d hh iy d ah f eh n d hh ih m s eh l f ah g eh n s t dh eh m,n ow m ao r k uh d iy d ih f eh n d ih m s eh l f ih g eh n s dh eh m
5570,train/dr5/msrr0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh ih hh ae jh er d aa r k s uw n g r iy z ih w ao sh w ah dh er ao l y ih er
5571,train/dr5/msrr0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m ih d ih k eh r iy ih n ao l ih r ae l ay dh ae
5572,train/dr5/msrr0/sx51,ae m b ih d eh k s t r ih s p ih k p aa k ih t s ah k aa m p l ih sh m ao r,hh ae m b ih d eh k sh t r ih s p ih p aa k ah s ih k aa m p l ih sh m ao r
5573,train/dr5/msrr0/sx231,ay aa n er m ay m aa m,aa aa n er m aa m aa m
5574,train/dr5/msrr0/sx411,b ah t er s k aa ch f ah jh g ow z w eh l w ih dh v ah n ih l ah ay s k r iy m,b ah dh er s k aa ch f ah jh g ah z w eh l w ah th v ih n ih l ay s k r iy m
5575,train/dr5/msrr0/sx141,p l eh jh t uw p aa r t ih s ah p ey t ih n n ah v ae d ah z ah k w aa t ih k k aa m p ah t ih sh ih n,p l eh jh t ah p er t ih s ah p ey n n ah v aa dh ah z ah k w aa dh ih k aa m p ih t ih sh ih n
5576,train/dr5/msrr0/sx30,g eh t ah k ae l ih k ow k ae t t uw k iy p,g eh dh ih k ae l ih k ow k eh t ah k iy p
5577,train/dr5/msrr0/si501,b ah t dh ih s d ah z n t d ih t r ae k t f r ah m ih t s m eh r ih t ae z ae n ih n t r ah s t ih ng ih f n aa t g r ey t f ih l m,b ah dh ih s d ah z ah n d ih t r ae f r m ih s m eh er dh eh z ah n eh n t r ih s ih ng ih f n aa g r ey t f ih l m
5578,train/dr5/msrr0/si1131,b ah t w iy k ae n aa t s t aa r t ao f w ih dh ah k l iy n s l ey t,b ah w iy k ih n aa s t aa r dh ao f w ah dh ih k l iy n s l ey
5579,train/dr5/msrr0/si1761,hh ay d ih ng aw t l ay k dh ih s w ow n t g eh t hh ih m eh n iy th ih ng ih k s eh p t m ao r t r ah b l ao r b uh l ih t,hh aa dh ih ng aw l ay dh ih s w ow ng g ih dh ih m ih n ih th ih ng ih s eh m ao r t r ah b l ao r b uh l ih
5580,train/dr4/fssb0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh ih hh ae jh er d aa r k s uw t eh ng g r iy s iy w aa sh w aa dh er aa l y ih er
5581,train/dr4/fssb0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s k m iy t ih k eh r iy eh n ao l iy r ae l ay k dh ae t
5582,train/dr4/fssb0/sx182,th ih k g l uw uw z d aw t ah v dh ah t uw b,th ih g l uw ih uw z d aw dh ah v dh ih t uw b
5583,train/dr4/fssb0/sx362,dh ah ah n oy ih ng r ae k uw n z s l ih p t ih n t uw f ih l z g aa r d n eh v r iy n ay t,dh iy ih n oy ih ng r ae k uw n z s l ih t eh n t uw f ih l z g aa r n eh v r iy n ay t
5584,train/dr4/fssb0/sx92,ah l aa r jh hh aw s hh ow l d n iy d z l aa t s ah v ah p l ay ih n s ih z,ey l aa r jh hh aw s hh ow l d n iy z l aa s ah v ah p l ay ih n s eh s
5585,train/dr4/fssb0/sx272,ah l aw iy ch ch ay l d t uw hh ae v ae n ay s p aa p,ah l aw iy ch ch aa l t eh hh ae v ah n ay s p aa p
5586,train/dr4/fssb0/sx452,ih n d ah v eh l ah p ih ng f ih l m m eh n iy t aa k s ih k k eh m ih k l z aa r y uw z d,eh n d ih v eh l ah p ih ng f ih l m ah m eh n iy t aa k s ih k eh m ah k l z aa r y uw z d
5587,train/dr4/fssb0/si1082,ah n uw ao r d er ih z th r ah s t ih ng ih t s eh l f ih n t uw b iy ih ng,ey n uw ao r dh er eh z th r ah s t ih ng ih s eh l f eh n t uw b iy ih ng
5588,train/dr4/fssb0/si1712,y uw th ih ng k s ah m b aa d iy ih z g ow ih ng t uw s t ae n d ah p ih n dh ah ao d iy ah n s ae n d m ey k g ih l t iy f ey s ih z,y uw th ih ng k s ah m b aa dh iy ih z g oy ng d ih s t ae n d ah p ih n ah aa dh iy eh n s eh m ey g ih l t ih f ey s eh z
5589,train/dr4/fssb0/si2342,n aa t hh w eh n ay w ah z ah k ih d,n aa w ah n aa w ah z ih k ih d
5590,train/dr4/mstf0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,s iy hh ae jh er d aa r k s uw ih ng g r iy s iy w aa sh w ao dh er ao l y ih er
5591,train/dr4/mstf0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy t uw k eh r iy ah n ao l iy r ae l ay dh ae
5592,train/dr4/mstf0/sx316,dh ae t d ao g ch ey s ih z k ae t s m er s l eh s l iy,dh ae d ao ch ey s ih s k ae t s m er s ih l ih s l iy
5593,train/dr4/mstf0/sx46,dh ae t p ih k p aa k ih t w ah z k ao t r eh d hh ae n d ih d,dh ae p ih p aa k ih w ah z k ao r eh d hh ae n d ih
5594,train/dr4/mstf0/sx226,s t eh f k uh d b ae r l iy hh ae n d l dh ah s ay k ah l aa jh ih k l t r ao m ah,s t eh f k ih b eh er l iy hh ae n l dh ah s ay k l aa jh k l t r aa m ah
5595,train/dr4/mstf0/sx406,dh ae r w ah z ah jh ay g ae n t ih k w aa s p n eh k s t t uw er v ih ng z b ih g t aa p hh ae t,dh eh w ah z ah jh ay g ae n ih k w aa s p n eh k s t ah er v iy ng z b ih t aa p hh ae
5596,train/dr4/mstf0/sx136,s ay ih n t ih f ih k p r aa g r eh s k ah m z f r ah m dh ah d ah v eh l ah p m ah n t ah v n uw t eh k n iy k s,s ay n t ih f ih p r aa g r eh s k ah m z f er m dh ah d ah v eh l ah m ih n ah v n uw t ah n iy k s
5597,train/dr4/mstf0/si766,s eh t ah s ay d t uw d r ay th er ow l iy,s eh dh ah s ay t ah d r ay th er ah l iy
5598,train/dr4/mstf0/si1396,t iy ch er ah s ay n m ah n t ih n ao r d er t uw d ih s eh g r ih g ey t,t iy ch er ah s ay m ih n ih n ao r dh er t uw d iy s eh g er g ey
5599,train/dr4/mstf0/si852,ih f y uw y uw z p aa r k ih ng ah t eh n d eh n t s k ae n dh ey b iy r ih p l ey s t b ay ao t ah m ae t ih k p aa r k ih ng g ey t s,ih f uw y uw s p aa r k ih ng ah t eh n ah n s k eh n ey b iy r ah p l ey s b ay ao dh ah m aa dh ih p aa r k ng g ey t s
5600,test/dr1/mstk0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh ih hh ae jh er d aa r k s uw ih n g r iy s ih w aa sh w ao dh er ao l y ih er
5601,test/dr1/mstk0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k ae r iy ih n ih oy l iy r ae g l ay k dh ae
5602,test/dr1/mstk0/sx124,aa b jh eh k t s m ey d ah v p y uw t er aa r b y uw t ih f l,aa jh ih k s m ey d eh v p y uw dh er ah b y uw dh ih f l
5603,test/dr1/mstk0/sx304,ch iy p s t aa k ih ng z r ah n dh ah f er s t t ay m dh ae r w ao r n,ch iy s t aa k ih ng z r ah n dh ah f er s t ay m dh eh r ah w ao r n
5604,test/dr1/mstk0/sx34,d ow n t d uw ch aa r l iy z d er t iy d ih sh ih z,d ow n d uw ch aa l iy z d er dh iy d ih sh ih s
5605,test/dr1/mstk0/sx214,dh ah m ao r n ih ng d uw ao n dh ah s p ay d er w eh b g l ih s n d ih n dh ah s ah n,dh ah m ao r n ih ng d uw ao n dh ih s p ay dh ih w eh b g l ih s ih n d ih n dh ih s ah n
5606,test/dr1/mstk0/sx394,k ae l s iy ah m m ey k s b ow n z ae n d t iy th s t r ao ng,k ae l s iy ih m ey k s b ow n z ih n t iy th s t r ao ng
5607,test/dr1/mstk0/si1024,ae t dh ah b ey s ah v dh ah r aa k iy hh ih l s ay d dh ey l eh f t dh ae r hh ao r s ih z ae n d k l ay m d ao n f uh t,ae dh ah b ey s ah dh ah r aa k iy hh ih l s ay d dh ey l eh f dh eh r hh ao s ih z ih ng k l ay m d ao n f uh
5608,test/dr1/mstk0/si2222,y uw y ah ng m eh n g eh t t uw b iy m ay ey jh y uw w ow n t t ey k f l uw s ow l ay t l iy,y uw y ah ng m eh n g ih t ih b iy m ay ey jh y uw w ow n t ey f l uw s ow l ay l iy
5609,test/dr1/mstk0/si2284,ah w uh m ah n m eh t ah f ey m ah s ao th er ae t ah l ih t er eh r iy t iy,ey w uh m ih n m eh dh ey f ey m ih s aa th er eh dh ey l ih dh er eh r iy t iy
5610,train/dr6/msvs0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r k s uw ih n g r iy s iy w aa sh w ao dh er ao l y ih er
5611,train/dr6/msvs0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy t ih k eh r iy ih n oy l iy r ae g l ay dh ae t
5612,train/dr6/msvs0/sx38,y ah ng p iy p l p aa r t ih s ah p ey t ih n ae th l eh t ih k ae k t ih v ah t iy z,y ah ng p iy p l p aa r t ih s ih p ey ih n ae th l eh dh ih k ae t ih v ih dh iy z
5613,train/dr6/msvs0/sx218,t r ay t uw r ih k ao l dh ah ah v eh n t s ih n k r aa n ah l aa jh ih k l ao r d er,t r ay t ah r iy k ao l dh iy ih v eh n s ih n k r aa n aa l aa jh ih k l ao r dh er
5614,train/dr6/msvs0/sx398,ch ih l d r ah n k ae n k ah n s uw m m eh n iy f r uw t k ae n d iy z ih n w ah n s ih t ih ng,ch ih l d r ih n k iy ng k ih n s uw m eh n iy f r uw k ae n d iy z ih n w ah n s ih dh ih ng
5615,train/dr6/msvs0/sx128,l aa t s ah v f ao r ah n m uw v iy z hh ae v s ah b t ay t l z,l aa s ah f ao r er n m uw v iy z hh ae v s ah t ay l z
5616,train/dr6/msvs0/sx308,sh ih p b ih l d ih ng ih z ah m ow s t f ae s n ey t ih ng p r aa s eh s,sh ih b ih l d ih ng ih z ih m ow s f ae s ih n ey dh ih ng p r aa s eh s
5617,train/dr6/msvs0/si938,s ah p ih r iy er n uw m ah t ih r iy l f ao r ao r th ah d aa n t ih k w er k ih z ah n ah dh er r ih z ah l t ah v r iy s er ch,s ih p ih er er n uw m ih t ih r ih l f uh ao r th ih d aa n ih k w er k ih z ah n ah dh er r iy z ah l t er v r iy s er ch
5618,train/dr6/msvs0/si1568,hh iy b iy g ae n t uw p ae k dh ah s ae d l b ae g z,hh iy b iy g ae n t ah p ae dh ih s ae dh l b ae z
5619,train/dr6/msvs0/si2198,b ah t ih f sh iy w ah z n t ih n t r ah s t ih d sh iy d jh ah s t g ow b ae k t uw dh ah s ey m l ay f sh iy d l eh f t,b uh dh ih f sh iy w ah z ih n ih n t er s t ih d sh iy jh uh s g ow b ae t ih dh ih s ey m l ay f sh iy l eh f t
