,Path,Canonical,Transcript,Area,IdSpeaker
6597,train/dr5/mrml0/si1421,dh ow b r iy f ih t hh ae z ah sh aa r p d r ah m ae t ih k eh jh ae n d g r ey t p oy n y ah n t s iy,dh ow b r iy f ih hh ae z ey sh aa r d r ah m ae dh ih k eh jh eh ng g r ey p oy n y eh n s iy,10,448
6598,train/dr5/mrml0/si2051,hh ih l sh uw t ah p dh ah t aw n,hh ih l sh uw dh ah dh ih t aw n ah,10,448
6599,train/dr2/mrms0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh jh er d aa r k s uw n g r uw s iy w ao sh w ao dh er ao l y ih er,7,334
6600,train/dr2/mrms0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m ih dh ih k er iy n oy l iy r ae l ay dh ae,7,334
6601,train/dr2/mrms0/sx390,hh iy p ih k t ah p n ay n p ae r z ah v s aa k s f ao r iy ch b r ah dh er,hh iy p ih t ah n ay n p eh er z uh v s aa k s f er iy ch b r ah dh er,7,334
6602,train/dr2/mrms0/sx120,dh ah k ay ow t iy b aa b k ae t ae n d hh ay iy n ah aa r w ay l d ae n ih m l z,dh ih k ay ow dh iy b aa k ae n hh ay iy n ah aa r w ay l ae n ah m l z,7,334
6603,train/dr2/mrms0/sx300,ah m iy b ah z ch ey n jh sh ey p ao aa n s t ih n t l iy,ah m iy b ah z ch ey n sh ey p k aa n s ah n l ih,7,334
6604,train/dr2/mrms0/sx30,g eh t ah k ae l ih k ow k ae t t uw k iy p,g eh dh ih k ae l ah k uh k ae t ah k iy p,7,334
6605,train/dr2/mrms0/sx210,jh eh f s t oy g ow k aa r t n eh v er w er k t,jh eh f s t oy g ow k aa r n eh v er w er t,7,334
6606,train/dr2/mrms0/si1113,w eh dh er hh ih s t ao r ih k l iy ah f ae k t ao r n aa t dh ah l eh jh ih n d hh ae z ah s er t n s ih m b aa l ih k v ae l y uw,w eh dh er hh ih s t ao er k l iy ah f ae t er n aa dh ah l eh jh ih n d hh ae z ah s er n s ih m b aa l ah v ae l y uw,7,334
6607,train/dr2/mrms0/si2057,hh iy s t r ow l d b ae k t uw dh ah d ao r hh w ih s l ih ng s ao f t l iy hh ae n d z s t ih l k l ae s p t b ah hh ay n d hh ih m,hh iy s t r ow l b ae t ah dh ah d ao r w ih s l ih ng s ao f l iy hh ae n s t ih l k l ae s b ah hh ay n d hh ih m,7,334
6608,train/dr2/mrms0/si2100,dh eh n ae f t er ah hh w ay l sh iy w eh n t t uw hh er m ih r er,dh eh n ae f t er ah w ay l sh iy w ih n t er hh er m eh er,7,334
6609,test/dr7/mrms1/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae jh er d aa r k s uw ih n g r iy s iy w aa sh w ao dh er ao l y ih er,12,551
6610,test/dr7/mrms1/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ah k er r iy ah n oy l iy r ae g l ay k dh ae,12,551
6611,test/dr7/mrms1/sx407,l ae f d ae n s ae n d s ih ng ih f f ao r ch ih n s m ay l z ah p ao n y uw,l ae f d ae n s ih n s iy ng ih f ao r ch uw n s m aa l z ah p ao n y uw,12,551
6612,test/dr7/mrms1/sx137,t r ah d ih sh ih n r ih k w ay er z p er eh n t l ah p r uw v l f ao r ah n d er ey jh m ae r ih jh,t er d ih sh ih n r ah k w ay er z p er r eh n ah l ah p r uw v l f er ah n d er ey jh m eh r ih jh,12,551
6613,test/dr7/mrms1/sx317,dh ah k r ae n b eh r iy b ao g g eh t s v eh r iy p r ih t iy ih n ao t m,dh ah k r ae n b eh r iy b aa g eh t s v er iy p r ih dh iy ih n ao dh ah m,12,551
6614,test/dr7/mrms1/sx47,m aa m s t r ao ng l iy d ih s l ay k s ae p ah t ay z er z,m aa m s t r ao ng l iy d ih s l ay k s ae p ih t ay z er s,12,551
6615,test/dr7/mrms1/sx227,ih t s hh eh l th iy er t uw k uh k w ih dh aw t sh uh g er,ih t s hh eh l th iy er dh ih k uh k w ih th aw sh uh g er,12,551
6616,test/dr7/mrms1/si857,ah dh er w ay z y uw m ey b iy s ae d l d w ih dh ah g uh d s ay z m ih l k b ih l b ay m ih l k d r ih ng k er z,ah dh ah r w ay s y uw m ey b iy s ae dh l d w ih th ey g uw s ay z m eh l b ih l b ay m eh l d r ih ng k er s,12,551
6617,test/dr7/mrms1/si1487,dh iy z w er hh ih r ow z n ay n f iy t t ao l t uw hh ih m,dh iy z w er hh iy r ow z n ay n f iy t ao l t eh hh ih m,12,551
6618,test/dr7/mrms1/si2117,hh iy s ao dh ah d ey n jh er z n aa t dh ah g l ao r iy z ah v b iy ih ng ay d eh n t ih f ay ae z ah m y uw t n ih r,hh ih s ao dh ah d ey n jh er z n aa dh ah g l ao r iy z ah v b iy ih ng ay d eh n ah f ay dh eh z ah m uw n ih er,12,551
6619,test/dr4/frng0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh d y er d aa r k s uw ih ng g r iy s iy w aa sh w ah dh er ao l y ih er,9,43
6620,test/dr4/frng0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k ih r iy ih n oy l iy r ae g l ay dh ae,9,43
6621,test/dr4/frng0/sx275,s t iy v w ao r ah b r ay t r eh d k ae zh m ih r s w eh t er,s t iy v w ao r ah b r ay r eh k ae zh m er s w eh dh er,9,43
6622,test/dr4/frng0/sx5,sh iy ih z th ih n er dh ae n ay ae m,sh iy ih z th ih n er dh eh n ay ae m,9,43
6623,test/dr4/frng0/sx185,d ih d y uw b ay eh n iy k ao r d er oy ow v er ao l z,d ih jh uw b ay ih n iy k ao r dh er r oy ow v er ao l s,9,43
6624,test/dr4/frng0/sx365,dh ah g ah n m ih n k eh p t hh ih z v ih k t ah m k ao r n er d ae t g ah n p oy n t f ao r th r iy aw r z,dh ih g ah n m ih n k eh t ih z v ih t ah m k ao r n er d eh g ah n p oy n f er th r iy aw er s,9,43
6625,test/dr4/frng0/sx95,ih g w aa n ih z ae n d ae l ah g ey t er z aa r t r aa p ih k l r eh p t l z,iy g w aa n ih z ih n ae l ih g eh dh er z er t r aa p ah k l r eh p t ay l s,9,43
6626,test/dr4/frng0/si725,ah s p r ih ng t r ae p f ao r s aa l ih d m aw n t ih ng ae n d ah r eh g y uh l er hh ae n d t r ae p aa r ao l s ow ah v ey l ih b l,ah s p r iy ng t r ae f er s aa l ih m aw n ih ng eh n er r eh g y ih l er hh ae n t r ae p aa r ao l s ow ah v ey l ah b l,9,43
6627,test/dr4/frng0/si1355,r eh g y uh l ah t ih v n ao r m z g ah v er n ih ng s ah b g r uw p s ae n d r ow l z,r eh g y ih l ih t ih v n ao r m z g ah v er n ih ng s ah g r uw s ah n r ow l s,9,43
6628,test/dr4/frng0/si1985,ay z l ay k hh aa t hh ah n iy ay z dh ae t s ih z l d,ay z l ay hh aa hh ah n iy ay z dh ih s ih z l d,9,43
6629,test/dr4/mroa0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh jh er d aa r k s uw n g r iy z iy w ao r sh w ao dh er ao l y ih er,9,161
6630,test/dr4/mroa0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s k m iy dh ih k er iy ih n ow l iy r ae g l ay dh eh,9,161
6631,test/dr4/mroa0/sx227,ih t s hh eh l th iy er t uw k uh k w ih dh aw t sh uh g er,ih s hh eh l th ih er t ah k uh k w ah th aw sh uh g er,9,161
6632,test/dr4/mroa0/sx407,l ae f d ae n s ae n d s ih ng ih f f ao r ch ih n s m ay l z ah p ao n y uw,l ae f d ae n s ih n s ih ng ih f ao r ch n s m ay l z ah p ao n y uw,9,161
6633,test/dr4/mroa0/sx137,t r ah d ih sh ih n r ih k w ay er z p er eh n t l ah p r uw v l f ao r ah n d er ey jh m ae r ih jh,t er d ih sh n r ah k w ay er z p er eh n l ah p r uw v l f er ah n d er ey jh m er ih jh,9,161
6634,test/dr4/mroa0/sx317,dh ah k r ae n b eh r iy b ao g g eh t s v eh r iy p r ih t iy ih n ao t m,dh ih k r ae n b er iy b ao g ih s v er ih p r ih t iy ih n ao dh ah m,9,161
6635,test/dr4/mroa0/sx47,m aa m s t r ao ng l iy d ih s l ay k s ae p ah t ay z er z,m aa m s t r ao ng l iy d ih s l ay k s ae p t ay z er z,9,161
6636,test/dr4/mroa0/si677,k aa m p er ah b l t r eh n d z k ae n b iy n ow t ih d eh l s w ae r,k m p er ah l t r eh n z k n b iy n ow dh ih d eh l s w er,9,161
6637,test/dr4/mroa0/si1307,dh ih s ih z n ow n ae z k aa n f er m ey sh ih n l eh n t r ah p iy,dh ih s ih z n ow n eh z k aa n f ah m ey sh n ao ih n t ah p iy,9,161
6638,test/dr4/mroa0/si1970,dh ah k l ih r l iy ay d eh n t ih f ay ah b l eh n ah m iy k ah n t ih n y uw d ao n ae z ih f n ow w ah n eh l s w er ah r aw n d,dh ih k l ih l iy ih d ih n ih f ay ah b w ih n ih m iy k n t ih n uw d aa n eh z ih f n ow w ah n eh l s w er er r aw n,9,161
6639,test/dr7/mrpc0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r k s uw t ih n g r iy s iy w ao sh w ao dh er ao l y ih er,12,347
6640,test/dr7/mrpc0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s k m iy t ih k eh r iy ih n oy l iy r ae g l ay k th ae,12,347
6641,test/dr7/mrpc0/sx43,eh l d er l iy p iy p l aa r ao f ah n ih k s k l uw d ih d,eh l d er l iy p iy p ah l aa r ao f t ih n eh s k l uw dh ih,12,347
6642,test/dr7/mrpc0/sx223,p uh t dh ah b uh ch er b l aa k t ey b l ih n dh ah g er aa zh,p uh dh ah b uh ch er b l aa t ey b l ih n dh ah g er aa zh,12,347
6643,test/dr7/mrpc0/sx403,hh er w ao r d r ow b k ah n s ih s t s ah v ow n l iy s k er t s ae n d b l aw s ih z,hh er w ao r d r ow k n s ih s ah v ow n l iy s k er t s ih n b l aw s ih z,12,347
6644,test/dr7/mrpc0/sx133,p iy t s er iy ah z aa r k ah n v iy n y n t f ao r ah k w ih k l ah n ch,p iy s er r iy ah z aa r k n v iy n y ih n f ao r ey k w ih k l ah n ch,12,347
6645,test/dr7/mrpc0/sx313,d r aa p f ay v f ao r m z ih n dh ah b aa k s b ah f ao r y uw g ow aw t,d r aa f ay v f ao r m z ih n dh ah b aa k s b ah f ao r y uw g ow aw,12,347
6646,test/dr7/mrpc0/si493,ah n f ao r ch ih n ih t l iy dh ae r ih z s t ih l l ih t l d ah m ae n d f ao r b r aa k ah l iy ae n d k ao l ih f l aw er,ah n f ao r ch n ih l iy dh eh r ih s t ih l ih dh l d ih m ae n f er b r ao k l iy ih n k ao l ah f l aw er,12,347
6647,test/dr7/mrpc0/si933,dh ae t s hh w ae r d ah v ay s k w ae k er iy k ae n l iy d,dh ae s w er d iy v ay s k w ae k er iy k ih n l iy,12,347
6648,test/dr7/mrpc0/si1753,hh iy k uh d p ih k ah p ah n ah dh er p ae k ao n hh ih z w ey hh ow m ih f hh iy w er g ow ih ng hh ow m,hh iy k ih p ih k ah p ey n ah dh er p eh k aa n ih z w ey hh ow m ih f hh iy w er g ow ih ng hh ow m,12,347
6649,train/dr7/mrpc1/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh jh er d aa r k s uw dh ih ng g r iy s iy w aa sh w ah dh er ao y ih er,12,425
6650,train/dr7/mrpc1/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m ih dh ih k eh r ih n oy l iy r ae g l ay k dh ae,12,425
6651,train/dr7/mrpc1/sx402,w ih l s er v r uw b aa r b p ay ae f t er r ey ch l z t ao k,w uh s er v r uw b aa r p ay ae f t er r ey ch l z t aa k,12,425
6652,train/dr7/mrpc1/sx132,p ah b l ih s ih t iy ae n d n ow t er ay ah t iy g ow hh ae n d ih n hh ae n d,p ah b l ih s ih dh iy ih n ow dh er r ay ih dh iy g ow hh ae n ih n hh ae n,12,425
6653,train/dr7/mrpc1/sx312,dh ow z ae n s er z w ih l b iy s t r ey t f ao r w er d ih f y uw th ih ng k dh eh m th r uw k ae r f uh l iy f er s t,dh ah z ae n s ih z w l b iy sh t r ey t f ao w er ih f uw th ih ng k dh ih m th r uw k eh r f l iy f er s t,12,425
6654,train/dr7/mrpc1/sx42,b ih b l ih k l s k aa l er z aa r g y uw hh ih s t er iy,b ih b l ih k l s k aa l er z aa g y uw hh ih s t r iy,12,425
6655,train/dr7/mrpc1/sx222,y uw ao l w ey z k ah m ah p w ih dh p ae th ah l aa jh ih k l ih g z ae m p l z,y uw ao w ih z k ah m ah p w ih th p ae th l l aa jh k l ih g z ae m p l s,12,425
6656,train/dr7/mrpc1/si2026,dh ah g r ey t b l ae k l eh p er d z,dh ih g r ey b l ae k l eh p er d z,12,425
6657,train/dr7/mrpc1/si1482,ih t k uh d t ey k p l ey s t ah m aa r ow n ay t ao r ih t m ay t ah k er m ah n th s f r ah m n aw,ih k ih t ey p l ey s t m aa er n ay ao er m ay dh ih k er m ah n t s f m n aw,12,425
6658,train/dr7/mrpc1/si2112,hh iy z ah p ih n t ow ae n d hh iy f ow t ow g r ae f s w ah n d er f uh l iy,hh iy z ih p ih n t ow ih n iy f ow dh ih g r ae s w ah n er f l ih,12,425
6659,test/dr5/mrpp0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r k s uw t ih ng g r iy s iy w ao sh w ao dh er ao l y ih er,10,598
6660,test/dr5/mrpp0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy t ah k eh r iy ah n ao l iy r ae g l ay dh ae,10,598
6661,test/dr5/mrpp0/sx104,hh iy s t ow l ah d ay m f r ah m ah b eh g er,hh iy s t ow l ah d ay m f r ah m ah b eh er,10,598
6662,test/dr5/mrpp0/sx284,jh eh f th ao t y uw aa r g y uw d ih n f ey v er ah v ah s eh n t r ah f y uw jh p er ch ih s,jh eh f th ao ch uw aa r ih dh ih n f ey v er ah v ey s eh n ch ah f y uw jh p er ch ih s,10,598
6663,test/dr5/mrpp0/sx14,b ah f ao r th er z d ey z ih g z ae m r ih v y uw eh v r iy f ao r m y uh l ah,b iy f ao r th er z d ey z ih g z ae m r ih v y uw eh v r ih f ao r m ih l ah,10,598
6664,test/dr5/mrpp0/sx194,dh ey eh n jh oy ih t hh w eh n ay ao d ih sh ih n,dh ey eh n jh oy ih w eh n ay ah d ih sh n,10,598
6665,test/dr5/mrpp0/sx374,jh aa n k l iy n d sh eh l f ih sh f ao r ah l ih v ih ng,jh aa n k l iy n d sh eh l f ih sh f ao r ey l ih v ih ng,10,598
6666,test/dr5/mrpp0/si554,ao r s er t n w er d z ao r r ih ch uw l z dh ae t ch ay l d ae n d ah d ah l t g ow th r uw m ey d uw dh ah t r ih k,ao r s er n w er d z ao r ih ch uw l z dh ae ch ay l d eh n ah d ah l g ow th r uw m ey d uw dh ah t r ih k,10,598
6667,test/dr5/mrpp0/si1184,dh ae r r ih z ah l t s ah s t ah d iy ah v l ih t er ah ch uh r f r iy d f r ah m dh ah t ih r ae n iy ah v dh ah k ah n t eh m p er eh r iy,dh eh er r ih z ah l t s ey s t ah dh iy ah v l ih dh er ch er f r iy f er m dh ah t iy er n iy ah dh ah k n t eh m p er eh r iy,10,598
6668,test/dr5/mrpp0/si1814,ae f t er w er d z y uw d ih d w eh l ih n ah f,hh ae f t er w er d z y uw d ih w eh l ah n ah f,10,598
6669,train/dr8/mrre0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae y er d aa r s uw ih n g r iy s iy w ao sh w aa dh er ao l y ih er,13,468
6670,train/dr8/mrre0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s k m iy t ih k ih r iy ih n oy l iy r ae g l ay k dh ae t,13,468
6671,train/dr8/mrre0/sx254,d uw dh ey ah l aw ey th iy ih s t s ih n ch er ch,d uw dh ey ah l aw ey th iy ih s s ih n ch er ch,13,468
6672,train/dr8/mrre0/sx434,iy ch s t ae g sh uh r l iy f ay n d z ah b ih g f ao n,iy sh t ae g sh er l iy f ay n z ah b ih g f ao n,13,468
6673,train/dr8/mrre0/sx164,k y uh r iy aa s ih t iy ae n d m iy d iy aa k r ih t iy s eh l d ah m k ow ih g z ih s t,k y er iy aa s ih t iy eh n m iy d iy aa k er t iy s eh l d ah m k ow ih g z ih s t,13,468
6674,train/dr8/mrre0/sx344,ay n ow ay d ih d n t m iy t hh er er l iy ih n ah f,ay n ow ay d ih d n m iy t hh er er l iy iy n ah f,13,468
6675,train/dr8/mrre0/sx74,ae n ah f ih sh l d eh d l ay n k ae n aa t b iy p ow s t p ow n d,ae n ah f ih sh l d eh d l ay n k ih n aa b iy p ow s p ow n d,13,468
6676,train/dr8/mrre0/si704,ow y uw l w aa b l ae n d w iy v k w ay t ah b ih t ae t f er s t,ow y ah l w aa b l ih n w iy v k w ay dh ih b ih eh f er s t,13,468
6677,train/dr8/mrre0/si1334,m ay k r ih s k aa p ih k l iy dh ae r w ah z eh m f ah z iy m aa f ay b r ow s ih s ae n d v ae s k y uh l er k ah n jh eh s ch ih n,m ay k er s k aa p ih k l iy dh eh r w ah z eh m f ih z iy m ah f ay b r ow s ih s ih n v ae s k y ih l er k ih n jh eh s ch ih n,13,468
6678,train/dr8/mrre0/si952,dh ae t ih k s p ih r iy ah n s hh ow l d z ah l eh s n f ao r ah s ao l ih n r ih g aa r d t uw b er th k ah n t r ow l t ih d ey,dh ae dh ih k s p ih r iy ih n s hh ow l z ah l eh s ih n f er ah s ao l ih n r iy g aa r t uw b er th k n t r ow l t ih d ey,13,468
6679,test/dr5/mrrk0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae jh er d aa r k s uw t ih n g r iy z iy w aa sh w ao dh er ao l y ih er,10,491
6680,test/dr5/mrrk0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k er iy eh n ao l iy r ae l ay dh ae t,10,491
6681,test/dr5/mrrk0/sx208,r aa b s ae t b ay dh ah p aa n d ae n d s k eh ch t dh ah s t r ey g iy s,r aa m s ae b ay dh ah p aa n ih n s k eh ch dh ah s t r ey g iy s,10,491
6682,test/dr5/mrrk0/sx388,hh er r ay t hh ae n d ey k s hh w eh n eh v er dh ah b ae r ah m eh t r ih k p r eh sh er ch ey n jh ih z,hh er r ay hh ae n d ey k s w ih n eh v er dh ih b eh er m eh t r ih p r eh sh er ch ey n jh ih z,10,491
6683,test/dr5/mrrk0/sx118,k ah m b ay n ao l dh ah ih n g r iy d iy ah n t s ih n ah l aa r jh b ow l,k m b ay n ao l dh iy ih n g r iy dh iy ih n t s ih n ah l aa r jh b ow l,10,491
6684,test/dr5/mrrk0/sx298,ay d r ae dh er n aa t b ay dh iy z sh uw z dh ae n b iy ow v er ch aa r jh d,ah d r eh dh ih n aa b ay dh iy sh uw z dh ih n b iy ow v er ch aa r ch t,10,491
6685,test/dr5/mrrk0/sx28,b eh g dh ae t g aa r d f ao r w ah n g ae l ih n ah v g ae s,b eh dh eh g aa r f er w ah n g ae l ah n ah v g ae s,10,491
6686,test/dr5/mrrk0/si1716,hh iy d r uw ah d iy p b r eh th,hh iy d r uw ah d iy p b r eh th,10,491
6687,test/dr5/mrrk0/si1288,ah p ao r t ah b l ah l eh k t r ih k hh iy t er ih z ah d v ay z ah b l f ao r sh eh l t er z ih n k ow l d k l ay m ah t s,ah p ao r dh ah b l ah l eh t r ih k hh iy dh er ih z ih d v ay z ih b l f er sh eh l t er z n k ow l k l ay m ih t s,10,491
6688,test/dr5/mrrk0/si1918,ih t s er k l d hh er th ay z ih k s p l ao r ih ng w ih dh ih t s ay s iy t eh n t ih k l z,ih s er k l dh er th ay z ih s p l ao r ih ng w ih dh ih s ay s iy t eh n ih k l z,10,491
6689,train/dr1/mrso0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y uh r d aa r k s uw ih ng g r iy s iy w ao sh w ao dh er ao l y ih er,6,23
6690,train/dr1/mrso0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s k m iy t uw k eh r iy ih n oy l iy r ae l ay k dh ae,6,23
6691,train/dr1/mrso0/sx129,ae ng g ao r ah k ae t s aa r f er iy er dh ae n s ay ah m iy z,ae ng g uh r ah k ae s aa r f er iy er dh eh n s ay m iy z,6,23
6692,train/dr1/mrso0/sx309,dh ah p r uw f dh ae t y uw aa r s iy k ih ng ih z n aa t ah v ey l ih b l ih n b uh k s,dh ah p r uw f dh eh y uw er s iy k ih ng ih z n aa ah v ey l ah v l ih n b uh k s,6,23
6693,train/dr1/mrso0/sx39,b aa r b z g ow l d b r ey s l ih t w ah z ah g r ae jh uw ey sh ih n p r eh z n t,b aa r z g ow l p r ey s l ih w ah z ih g r ae jh uw ey sh n p r eh z ih n,6,23
6694,train/dr1/mrso0/sx219,n aa n p r aa f ah t ao r g ih n ih z ey sh ih n z hh ae v f r iy k w ah n t f ah n d r ey z er z,n aa n p r aa f ih ao r ih n ih z ey sh ih n z hh ae v f r iy k w ih n f ah n r ey z er z,6,23
6695,train/dr1/mrso0/sx399,dh ey ah s uw m n ow b er g l er w ih l eh v er eh n t er hh ih r,dh ey eh s uw m n ow b er g l er w l eh v er eh n t er hh ih er,6,23
6696,train/dr1/mrso0/si1206,ao l ah b aw t hh ih m s t uh d t uw m s t ow n z hh ih z ow n s eh n s ih t ih v g r ey t hh ae n d z hh ae d f ae sh ih n d,ao l ah b aw hh ih m s t uh t uw m s t ow n s hh ih z ow n s eh n s ih dh ih v g r ey hh ae n z hh eh d f ae sh n d,6,23
6697,train/dr1/mrso0/si1659,s ah m hh w ae r b er d z w er s w iy t l iy k ao l ih ng w er ae n s er d,s ah m w eh r b er d z w er s w iy l ih k aa l ih ng w er ae n s er,6,23
6698,train/dr1/mrso0/si2289,f ay n l iy hh iy ae s k t d uw y uw ah b jh eh k t t uw p eh t ih ng,f ay n l iy hh iy ae s t d ih y uw ah jh eh t uw p eh dh ih ng,6,23
6699,train/dr4/mrsp0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh uw hh ae jh er d aa r k s uw t ih n g r iy z iy w aa sh w ao dh er ao l y ih er,9,360
6700,train/dr4/mrsp0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k eh r iy ih n oy l iy r ae g l ay k dh ae,9,360
6701,train/dr4/mrsp0/sx196,hh aw d uw oy s t er z m ey k p er l z,hh aw dh uw oy s t er z m ey p er l s,9,360
6702,train/dr4/mrsp0/sx79,w ih l y uw p l iy z d ih s k r ay b dh ah ih d iy aa t ih k p r ih d ih k ah m ah n t,w iy y uw p l iy z ih s k r ay dh iy ih dh iy aa dh ih p r ih d ih k ih m ih n,9,360
6703,train/dr4/mrsp0/sx259,t ao r n ey d ow z ao f ah n d ih s t r oy ey k er z ah v f aa r m l ae n d,t ao r n ey dh ow z ao f ih n d ih s t r oy ey k er z ah v f aa r m l ae n d,9,360
6704,train/dr4/mrsp0/sx439,dh ae t s t ih ng ih ng v ey p er w ah z k ao z d b ay k l ao r ay d v ey p er ah z ey sh ih n,dh ae t s t ih ng iy ng v ey p er w ih z k ao z b ay k l ao r ay v ey p r ih z ey sh ih n,9,360
6705,train/dr4/mrsp0/sx169,hh aw w uh d y uw ih v ae l y uw ey t dh ih s ae l jh ih b r ey ih k ih k s p r eh sh ih n,hh aw w uh jh uw iy v ae l y uw ey d ih s ae l jh er b r eh k ih k s p r eh sh ih n,9,360
6706,train/dr4/mrsp0/si799,dh ae t b r ih ng z ih t s p er y ih r k ao s t d aw n m ay t iy l ow,dh eh b r ih ng z ih z p er y ih er k ao s d aw n m ay dh iy l ow,9,360
6707,train/dr4/mrsp0/si1429,w ih dh dh ah s p r ih ng r ey n z dh ah f l ow r ow z r ae p ah d l iy d uw t uw ih n f ih l t r ey sh ih n ih n ow p ah n s uw er z,w ih th dh ih s p r iy ng r ey n z dh ah f l ow r ow z r ae p ah l iy d uw t uw ih n f l t r ey sh ih n ih n ow p ih n s uw er z,9,360
6708,train/dr4/mrsp0/si2059,dh ey p l ey d k r ae k dh ah hh w ih p ah f y uw m ih n ih t s w ih dh aw t m ih s hh ae p,dh ey p l ey k r ae dh ah w ih p ah f y uw m ih n ih s w ih dh aw m ih s hh ae,9,360
6709,train/dr3/mrtc0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae y er d ao r k s uw n g r iy s iy w uh sh w ao dh er ao l y ih er,8,280
6710,train/dr3/mrtc0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k ih r iy ih n ah oy l iy r ae g l ay k dh ae,8,280
6711,train/dr3/mrtc0/sx378,ay jh ah s t s ao jh ih m n ih r dh ah n uw aa r k iy ah l aa jh ih k l m y uw z iy ah m,ay jh eh s ao jh ih m n ih er dh ah n uw ao r k iy l aa jh ih k l m y uw z iy ah m,8,280
6712,train/dr3/mrtc0/sx108,hh ih z s k ae l p w ah z b l ih s t er d f r ah m t ih d ey z hh aa t s ah n,hh ih s k ae l p w ah z b l ih s t er f r m t ah d ey z hh aa s ah n,8,280
6713,train/dr3/mrtc0/sx288,b r ah sh f ay er z aa r k aa m ah n ih n dh ah d r ay ah n d er b r ah sh ah v n ah v ae d ah,b r ah sh f ay er z ah r k aa m ih n n dh ah d r ay ah n d er b r ah sh ah v n ah v ae dh ah,8,280
6714,train/dr3/mrtc0/sx18,ae l ah m ow n iy hh aa r m z ah d ah v ao r s t m ae n z w eh l th,ah l ah m ow n iy hh aa r m z ah d ah v ao r s m ae n z w eh l th,8,280
6715,train/dr3/mrtc0/sx198,n ao r w iy jh ih n s w eh t er z aa r m ey d ah v l ae m z w uh l,n ah w iy jh ih n s w eh dh er z er m ey dh ah v l ae m z w uh l,8,280
6716,train/dr3/mrtc0/si828,d r ah g z k eh m ih k l n ey m d r ay d r uw m ah n b ae k t ih r iy ah,d r ah g z k eh m ih k l n ey m d r ay r uw m ih n b ae t er iy ah,8,280
6717,train/dr3/mrtc0/si1458,ah d ah m eh s t ih k ao t ah m ae t ih k w ao sh er dh ae t w ih l g ih v ih k w ih v l ah n t r ih z ah l t s m ey b iy y uw z d,ah d ih m eh s t ih k ao dh ah m ae dh ih k w uh sh er dh ae w ih l g ih v ih iy k w uh v l ih n r iy z ah l t s m ey b iy y uw z d,8,280
