,Path,Canonical,Transcript
493,thành_87_9,t o j _1 d e n _5a t_h a_X m _1 E_X J _1 h a j _1 t o j _1,o j _1 t o j _1 d e n _5a t_h a_X m _1 E_X J _1 h a j _1 t o j _1
494,thành_88_10,E m _1 ie w _1 N o j _1 J a _2 k uo _3 E m _1,E m _1 ie w _1 N o j _1 J a _2 k uo _3 E m _1
495,thành_89_10,E m _1 ie w _1 t ie N _5a ts_ i m _1,E m _1 ie w _1 t ie N _5a ts_ i m _1
496,thành_90_10,m uo _2 h E _2 d e n _5a r o j _2,b uo _2 h E _2 d e n _5a r o j _2
497,thành_91_10,o Nm _1 7 j _1 o Nm _1 k O _5a x wp E _3 x o Nm _1,o Nm _1 7 j _1 o Nm _1 k O _5a x wp E _3 x o Nm _1
498,thành_93_10,b o _5a m E _6a dZ u p _5b k O n _1 ts_ wp 7_X n _3 b i _6a J E _5a,b o _5a m a_X t _6b l u kp _5b k O n _1 ts_ wp 7_X n _3 b i _6a J E _5a
499,thành_95_10,s O m _5a l a N _2 d o Nm _2 r uo N _6a r M N _2 k 7_X j _1,s O m _5a l a N _2 d o Nm _2 r uo N _6a r M N _2 k 7_X j _1
500,thành_96_10,tS a N _1 t_h M7 N _1 ts_ u _5a h e _2 l a_X m _5a,tS a N _1 t M7 N _1 ts_ u _5a h e _2 l a_X m _5a
501,thành_98_10,k wp e _1 t 7 _5a 7 _3 h a j _3 f O_X Nm _2,k wp e _1 t 7 _5a 7 _3 h a j _3 f O_X Nm _2
502,thành_99_10,v M7 n _2 k 7_X j _1 d 7_X m _1 ts_ o j _2 n 7_X j _3 l o kp _6b,v M7 n _2 k 7_X j _1 t 7_X m _1 ts_ o j _2 n a_X j _3 l o kp _6b
503,tú_101_8,E m _1 r 7_X t _5b t_h i k _5b h wp a _1 h o Nm _2,r 7_X t _5b t_h i k _5b h wp a _1 h o Nm _2
504,tú_104_8,E m _1 v E _4 m o t _6b k o _1 t ie n _1,E m _1 v E _4 m o t _6b k o _1 t ie n _1
505,tú_105_8,b o _5a m E _6a ts_ O _1 b E _5a v e _2 k wp e _1,b o _5a m E _6a ts_ O _1 b E _5a v e _2 k wp e _1
506,tú_107_6,b E _5a r 7_X t _5b J 7 _5a b a _2,b E _5a r 7_X t _5b J 7 _5a b a j _2
507,tú_108_6,t_h 7_X t _6b l a _2 t wp ie t _6b,t_h 7_X t _6b l a _2 t wp ie t _6b
508,tú_109_6,k E_X J _5a h wp a _1 J O _3 J M _1 v a_X j _3 k a _5a,k E_X J _5a h wp a _1 J O _3 J M _1 v a_X j _3 k a _5a
509,tú_110_6,tS 7 j _2 d a N _1 r 7_X t _5b l E_X J _6a,tS 7 j _2 d a N _1 r 7_X t _5b l E_X J _6a
510,tú_112_6,k O n _1 ts_ i m _1 S 7 n _1 k a _1 k 7_X t _5b t ie N _5a h O t _5b,k O n _1 ts_ i m _1 S 7 n _1 z a N _1 k 7_X t _5b t ie N _5a h O t _5b
511,tú_116_6,m 7_X j _5a k O n _1 N M7 _6a d a N _1 a_X n _1 k O _3,m 7_X j _5a k O n _1 N M7 _6a d a N _1 a_X n _1 k O _3
512,tú_118_6,d M7 _5a tS E _3 ts_ i _3 m 7 j _5a S a_X w _5a t uo j _3,d M7 _5a tS E _3 ts_ i _3 m 7 j _5a S a_X w _5a t uo j _3
513,tú_119_6,m a_X t _6b d E p _6b S a N _5a N 7 j _2,m a_X t _6b d E p _6b S a N _5a N 7 j _2
514,tú_11_2,k o _1 dZ a w _5a m i m _3 k M7 j _2 t_h 7_X t _6b t M7 j _1,k o _1 dZ a w _5a m i m _3 k M7 j _2 t_h 7_X t _6b t M7 j _1
515,tú_121_5,s E _1 k 7_X p _5b k M w _5a,s E _1 k 7_X p _5b k i w _5a
516,tú_122_5,E m _1 dZ M _4 dZ i n _2 h o p _6b b u t _5b k 7_X n _3 t_h 7_X n _6a,E m _1 dZ M _4 dZ i n _2 b u t _5b k 7_X n _3 t_h 7_X n _6a
517,tú_123_5,k o _1 dZ a w _5a t_h 7_X t _6b G 7_X n _2 G u j _4,k o _1 dZ a w _5a t_h 7_X t _6b G 7_X n _2 G u j _4
518,tú_124_5,dZ O _5a m uo _2 d o Nm _1 b a_X k _5b ts_ 7 t _6b v e _2,dZ O _5a m uo _2 d o Nm _1 b a_X k _5b tS a n _2 v e _2
519,tú_125_5,N a_X j _2 k uo j _5a t_h a N _5a n a_X m _1,N a_X j _2 k uo j _5a t_h a N _5a n a_X m _1
520,tú_128_5,J M N _4 M7 k _5b m 7 _1 k a w _1 d E p _6b,M7 k _5b m 7 _1 k a w _1 d E p _6b
521,tú_12_2,k a_X p _6b S E_X k _5b k O _5a m a_X w _2 s E_X J _1 r 7_X t _5b d E p _6b,E_X J _1 k a_X p _6b S E_X k _5b k O _5a m a_X w _2 s E_X J _1 r 7_X t _5b d E p _6b
522,tú_130_5,k O n _1 G 7_X w _5a b o Nm _1 d E p _6b k wp a _5a,k O n _1 G 7_X w _5a b o Nm _1 d E p _6b k wp a _5a
523,tú_132_5,b a _2 m uo _1 k a m _1 ts_ O _1 b E _5a,b a _2 m uo _1 k a m _1 ts_ O _1 b E _5a
524,tú_133_12,ts_ u kp _5b m M N _2 n a_X m _1 m 7 j _5a,n a_X m _1 m 7 j _5a
525,tú_137_12,b a _2 d M7 _1 b E _5a d i _1 ts_ 7 _6a,b E _5a d i _1 ts_ 7 _6a
526,tú_141_4,h ie p _6b S i _4 b a_X t _5b ie w _1 t i J _1,b a_X t _5b ie w _1 t i J _1
527,tú_142_4,v M7 n _2 tS M7 _1 dZ O _5a m a t _5b,v M7 n _2 tS M7 _1 v O _3 m a t _5b
528,tú_144_4,E m _1 r 7_X t _5b k wp i _5a m e n _5a k o _1,E m _1 r 7_X t _5b k wp i _5a m e n _5a k o _1
529,tú_145_4,b E _5a t 7_X p _6b v ie t _5b,b E _5a t 7_X p _6b v ie t _5b
530,tú_146_4,k O n _1 k a w _5a v a _2 ts_ u m _2 J O _1,k O n _1 k a _5a v a _2 k i _2 n O _1
531,tú_147_4,m uo _2 d o Nm _1 l E_X J _6a k wp a _5a,m o _2 t o Nm _1 l E_X J _6a k wp a _5a
532,tú_148_4,J M N _4 k a_X n _1 J a _2 G o _4 s i J _1 s a_X n _5a,J M N _5a k a_X n _1 J a _2 G o _5a t_h i J _1 t_h a_X n _5a
533,tú_149_4,J M N _4 d a m _5a m 7_X j _1 m a_X w _2 h o Nm _2,J M N _5a d a m _5a m 7_X j _1 m a_X w _2 h o Nm _2
534,tú_14_2,t o j _1 l a _2 k a _1 S i _4 n o j _3 t ie N _5a,t o j _1 l a _2 k a _1 S i _5a n o j _3 t ie N _5a
535,tú_150_4,o Nm _1 E m _1 tS o Nm _2 k 7_X j _1 s wp a j _2 tS M7 k _5b S 7_X n _1,o Nm _1 E m _1 tS o Nm _2 k 7_X j _1 t_h wp a j _2 tS M7 k _5b S 7_X n _1
536,tú_16_2,J M N _4 k O n _1 O_X Nm _1 t_h 7_X t _6b l a _2 ts_ a_X m _1 ts_ i _3,o Nm _1 t_h 7_X t _6b l a _2 ts_ a_X m _1 ts_ i _3
537,tú_17_2,h wp a _1 S E n _1 k O _5a m u j _2 r 7_X t _5b t_h 7 m _1,h wp a _1 S E n _1 k O _5a m u j _2 r 7_X t _5b t_h 7 m _1
538,tú_18_2,k a j _5a t u _3 l E_X J _6a z u Nm _2 d e _3 l a m _2 dZ i _2,k a j _5a t_h u _3 l 7 n _6a n a_X j _2 z u Nm _2 l a m _2 dZ i _2
539,tú_19_2,b u p _5b b e _1 S ie w _1 J 7_X n _1 G 7_X w _5a b o Nm _1,b e _1 S ie w _1 J 7_X n _1 G 7_X w _5a b o Nm _1
540,tú_20_2,k a j _5a n o j _2 d e _3 m E _6a n 7_X w _5a k E_X J _1,n o j _2 d e _3 m E _6a n 7_X w _5a k E_X J _1
541,tú_21_3,k 7_X w _6a d i _1 ts_ 7_X m _6a J M _1 r uo _2 7_X j _5a,d i _1 ts_ 7_X m _6a J M _1 r uo _2 7_X j _5a
542,tú_22_3,b a j _2 h O_X kp _6b d 7_X w _2 t ie n _1 k uo _3 G 7_X w _5a k O n _1,k 7_X p _6b d 7_X w _2 t ie n _1 k uo _3 G 7_X w _5a k O n _1
543,tú_23_3,h o m _1 n a_X j _1 l a _2 t_h M _5a S a_X w _5a,n a_X j _1 l a _2 t_h M _5a S a_X w _5a
544,tú_24_3,E m _1 t_h M k _5b z 7_X j _6a t M _2 S a_X w _5a dZ 7 _2,t_h M k _5b z 7_X j _6a t M _2 S a_X w _5a dZ 7 _2
545,tú_25_3,b uo j _3 tS M7 _1 E m _1 a_X n _1 k 7 m _1 7 _3 tS M7 N _2,b uo j _3 tS M7 _1 E m _1 a_X n _1 k 7 m _1 7 _3 tS M7 N _2
546,tú_27_3,m u j _2 x wp a j _1 n M7 N _5a t_h 7 m _1 k wp a _5a,x wp a _1 l uo _5a t_h 7 m _1 k wp a _5a
547,tú_29_3,J a_X t _6b m o t _6b ts_ ie k _5b l a _5a r 7 j _1,m o t _6b ts_ ie k _5b l a _5a r 7 j _1
548,tú_30_3,ts_ i m _1 S 7_X w _1 J ie w _2 t_h e _5a,i m _1 S 7_X w _1 J ie w _2 t_h e _5a
549,tú_31_1,k a _5a x o Nm _1 a_X n _1 m uo j _5a k a _5a M7 n _1,k a _5a x o Nm _1 a_X n _1 m uo j _5a k a _5a M7 n _1
550,tú_33_1,o Nm _1 b a _2 k O _5a x wp E _3 x o Nm _1 a _6a,b a _2 k O _5a x wp E _3 x o Nm _1 a _6a
551,tú_35_1,S ie w _1 J 7_X n _1 k uo N _2 f O_X Nm _1,J 7_X n _1 k uo N _2 f O_X Nm _1
552,tú_36_1,G 7_X w _5a k O n _1 k a m _3 7 n _1 b a k _5b v O j _1,k O n _1 k a m _3 7 n _1 b a k _5b v O j _1
553,tú_37_1,E_X J _1 h u Nm _2 b ie n _3 k a _3,h u Nm _2 b ie n _3 k a _3
554,tú_37_12,E_X J _1 h u Nm _2 b ie n _3 k a _3,E_X J _1 h u Nm _2 b ie n _3 k a _3
555,tú_38_1,k O n _1 r a _1 v M7 n _2 h a j _5a t a w _5a,t a _1 v M7 n _2 h a j _5a t a w _5a
556,tú_38_12,k O n _1 r a _1 v M7 n _2 h a j _5a t a w _5a,r a _1 v M7 n _2 h a j _5a t a w _5a
557,tú_39_1,G 7_X w _5a k O n _1 b M N _1 t a w _5a m 7 j _2 b o _5a m E _6a,k O n _1 m M N _1 t a w _5a m 7 j _2 b o _5a m E _6a
558,tú_40_1,m E _6a l a _2 N M7 j _2 f u _6a n M _4 h ie n _2 z i w _6a,l a _2 N M7 j _2 f u _6a n M _4 h ie n _2 z i w _6a
559,tú_41_12,E m _1 b E _5a d a N _1 n a_X m _2 N u _3,E m _1 b E _5a d a N _1 n a_X m _2 N u _3
560,tú_44_11,b a k _5b S i _4 d a N _1 x a m _5a b e J _6a,b a k _5b S i _5a d a N _1 x a m _5a b e J _6a
561,tú_46_11,n u _6a h o n _1 tS e n _1 b a n _2 t a_X j _1,h o n _1 tS e n _1 b a n _2 t a_X j _1
562,tú_49_11,k E_X J _2 l ie w _4 b ie t _5b b a_X j _1,m 7 j _1 b a_X j _1
563,tú_50_11,h o m _1 n a_X j _1 tS 7 j _2 l E_X J _6a k wp a _5a,h o m _1 n a_X j _1 tS 7 j _2 n E_X J _6a k wp a _5a
564,tú_51_11,b o _5a l a m _2 dZ i _2 k u Nm _4 x E w _5a l E w _5a,7 _5a n a m _2 dZ i _2 k u Nm _4 h E w _5a l E w _5a
565,tú_52_11,m E _6a t e t _5b t O_X kp _5b ts_ O _1 E m _1,m E _6a E t _5b z a k _5b ts_ O _1 E m _1
566,tú_53_11,N M7 _6a f i _1 J E_X J _1 J M _1 b a_X j _1,E _5a J E_X J _1 J M _1 b a_X j _1
567,tú_54_11,a j _1 N wp a n _1 S E _4 d M7 k _6b t_h M7 N _3,a j _1 N wp a n _1 s E _4 z M7 k _6b ts_ M7 _3
568,tú_55_11,ts_ ie k _5b r e _4 d a _1 tS O n _2,ts_ ie k _5b z e _5a d a _1 ts_ O n _2
569,tú_56_10,b 7_X w _2 tS 7 j _2 s E_X J _1 t_h a_X m _1 t_h a_X m _3,b 7_X w _1 tS 7 j _1 s E_X J _1 t_h a_X m _1 t_h a_X m _1
570,tú_57_10,t o j _1 d M7 _1 m E_X J _3 dZ 7_X j _5a ts_ O _1 N M7 j _2 m E _6a,t o j _1 d M7 _1 m E_X J _1 dZ 7_X j _1 ts_ O _1 N M7 j _1 m E _1
571,tú_58_10,o Nm _1 s E m _1 v a _2 k a_X w _1 m a_X j _2,o Nm _1 s E n _1 v a _2 k a_X w _1 m a_X t _6b
572,tú_59_10,E_X J _1 G a _2 tS o Nm _5a b a_X j _1 l e n _1,E_X J _1 G a _1 tS o Nm _1 b a_X j _1 l e n _1
573,tú_60_10,b E _5a d M7 _1 m a_X t _5b J i n _2 k wp E_X J _1,b E _1 d M7 _1 m a_X t _5b J i n _1 k wp E_X J _1
574,tú_61_10,ts_ u kp _5b k O n _1 N u _3 N O n _1,ts_ u kp _5b k O n _1 N u _1 N O n _1
575,tú_62_10,m E _6a ie w _1 k O n _1,m E _1 ie w _1 k O n _1
576,tú_63_10,t_h a w _3 r 7_X t _5b ie w _1 k wp e _1 h M7 N _1 m i J _2,t_h a w _3 r 7_X t _5b ie w _1 k wp e _1 h M7 n _1 m i J _2
577,tú_64_10,k 7 n _1 m M7 _1 r a w _2 k E w _5a d e n _5a,k 7 n _1 m M7 _1 r a w _1 k E w _1 d e n _1
578,tú_65_10,tS 7 j _2 N a_X j _2 k a N _2 l E_X J _6a h 7 n _1,tS 7 j _2 N a_X j _2 k a N _2 n E_X J _6a h 7 n _1
579,tú_66_10,l a _5a k 7_X j _1 m uo _2 t_h u _1,n a _5a k 7_X j _1 m uo _2 t_h u m _1
580,tú_67_10,J i m _5a k O n _1 v o _1 k u Nm _2 N a k _6b J ie n _1,k O n _1 v o _1 k u Nm _2 N a t _6b J ie n _1
581,tú_68_10,t e n _1 b a n _6a l a _2 dZ i _2,t e n _1 b a n _1 l a _1 dZ i _1
582,tú_69_10,k 7_X j _1 k o j _5a u m _1 t u m _2,k 7_X j _1 k o j _1 u m _1 t u m _1
583,tú_70_10,O_X Nm _1 ts_ uo _5a b a_X j _1 v e _2 t o _3,O_X Nm _1 ts_ uo _1 b a_X j _1 v e _1 t o _1
584,tú_71_9,k wp e _1 h M7 N _1 l a _2 ts_ u m _2 x e _5a N O t _6b,k wp e _1 h M7 N _1 n a _2 tS u m _2 x e _5a N O t _6b
585,tú_72_9,tS 7 j _2 m uo _2 t_h u _1 m a t _5b m E _3,7 j _2 m uo _2 t_h u _1 m a t _5b m E _3
586,tú_73_9,ts_ a w _1 o j _1 h a_X j _1 k wp a _5a,a _1 o j _1 h a_X j _1 k wp a _5a
587,tú_74_9,t_h 7_X t _6b l a _2 t wp ie t _6b z ie w _6a,t_h 7_X t _6b n a _2 t ie t _6b z ie w _6a
588,tú_75_9,E m _1 b E _5a d a N _1 N wp a n _1 N wp a n _4 a_X n _1 k 7 m _1,b E _5a d a N _1 N wp a n _1 N wp a n _4 a_X n _1 k 7 m _1
589,tú_76_9,m 7 j _5a S a N _5a t i J _1 m 7 _1,7 j _5a S a N _5a t i J _1 m 7 _1
590,tú_77_9,ts_ i _1 v a w _2 t_h a_X m _1 v M7 n _2 h wp a _1,h i _1 v a w _2 t_h a_X m _1 v M7 n _2 h wp a _1
591,tú_78_9,b a n _6a J O _3 t_h a _3 z ie w _2 tS e n _1 k E_X J _5a d o Nm _2,b a n _6a J O _3 t_h a _3 z ie w _2 tS e n _1 k E_X J _5a d o Nm _2
592,tú_79_9,E n _5a k O n _1 d a N _1 b a_X j _1 k wp a _1 S o Nm _1,E n _5a k O n _1 d a N _1 m a_X j _1 k wp a _1 S o Nm _1
593,tú_80_9,J O _1 k O n _2 s E_X J _1 l a_X m _5a,O _1 k O n _2 s E_X J _1 n a_X m _5a
594,tú_81_9,m o t _6b ts_ ie k _5b l M7 k _6b r 7_X t _5b d E p _6b,m o t _6b ts_ ie k _5b l M7 k _6b z 7_X t _5b d E p _6b
595,tú_82_9,t_h O _3 k O n _1 J i n _2 k a w _5a,k O n _1 J i n _2 k a w _5a
596,tú_83_8,k a k _5b b a n _6a k O _5a k wp E n _1 z e _5a m E n _2 x o Nm _1,k a k _5b b a n _6a k O _5a k wp e n _1 z e _5a m E n _2 n o Nm _1
597,tú_84_8,b E _5a t 7_X p _6b d O_X kp _6b,b E _5a t 7_X p _6b d O_X kp _6b
598,tú_85_8,t o j _1 tS 7 _3 v e _2 k wp e _1 h M7 N _1,t o j _1 tS 7 _3 k wp e _2 k wp e _1 h wp 7 _1
599,tú_86_8,d M7 N _2 v e _2 s a _1 l a_X k _5b s a _1 l 7 _1,d M7 N _2 v e _2 s a _1 l a_X k _5b s a _1 l 7 _1
600,tú_87_8,t o j _1 d e n _5a t_h a_X m _1 E_X J _1 h a j _1 t o j _1,t o j _1 d e n _5a h a j _1 t_h E_X J _1 a j _1 t o j _1
601,tú_88_8,E m _1 ie w _1 N o j _1 J a _2 k uo _3 E m _1,E m _1 ie w _1 m uo _1 J a _2 k uo _3 E m _1
602,tú_89_7,E m _1 ie w _1 t ie N _5a ts_ i m _1,d ie N _5a d i m _1
603,tú_90_7,m uo _2 h E _2 d e n _5a r o j _2,h E _2 d e n _5a r o j _2
604,tú_91_7,o Nm _1 7 j _1 o Nm _1 k O _5a x wp E _3 x o Nm _1,o j _1 o Nm _1 o Nm _1 k O _5a x wp E _3 h o Nm _1
605,tú_92_7,d u Nm _5a l u kp _5b d O _5a tS 7 j _2 d o _3 m M7 _1,h o p _5b d O _5a t 7 j _2 t o _3 m M7 _1
606,tú_93_7,b o _5a m E _6a dZ u p _5b k O n _1 ts_ wp 7_X n _3 b i _6a J E _5a,b o _5a m E _6a t u p _5b t O n _1 t wp 7_X n _3 b i _6a J E _5a
607,tú_94_7,J a _2 h M7 N _1 tS o Nm _1 t_h 7_X t _6b l a _2 d E p _6b,z u Nm _1 t_h o Nm _1 t_h 7_X t _6b n a _2 d E p _6b
608,tú_96_7,tS a N _1 t_h M7 N _1 ts_ u _5a h e _2 l a_X m _5a,r u _5a h wp e _2 n O_X Nm _5a
609,tú_97_7,k O n _1 m E w _2 l o Nm _1 v a N _2 O_X Nm _5a,t O n _1 m E w _2 n o Nm _1 v a N _2 n O_X Nm _5a
610,tú_98_7,k wp e _1 t 7 _5a 7 _3 h a j _3 f O_X Nm _2,t 7 _5a 7 _3 z a j _6a v O_X Nm _2
611,tú_99_7,v M7 n _2 k 7_X j _1 d 7_X m _1 ts_ o j _2 n 7_X j _3 l o kp _6b,v M7 n _2 v M7 n _2 t 7_X j _1 t 7_X m _1 t o j _2 n a_X j _3 n O_X kp _6b
