,Path,Canonical,Transcript,Area
6674,train/dr7/fkde0/sx151,dh ah p r iy v iy ah s s p iy k er p r ah z eh t ih d ae m b ih g y uw ah s r ih z ah l t s,dh ah p r iy v iy ih s p iy k er p r iy z eh n ih dh ae m b ih g y uw ah s r ih z ah l t s,6
6675,train/dr7/fkde0/sx331,dh ah b ih g d ao g l ah v d t uw ch uw ao n dh ah ow l d r ae g d aa l,dh ah b ih d ao l ah v t ah ch y uw aa n dh ih ow l d r ae d ao l,6
6676,train/dr7/fkde0/si2221,dh ih s ih z ah s l iy p ih ng k ae p s l,dh ih s ih z ey s l iy p ih ng k ae p s l,6
6677,train/dr7/fkde0/si1141,dh ah s t eh p m ah dh er ao l m ow s t w ih dh aw t ih k s eh p sh ih n hh ae z b ih n p r ah z eh t ih d ae z ah k r uw l ow g r eh s,dh ah s t eh m ah dh er ao l m ow s t w ih th aw dh ah k s eh sh ih n hh ae z b ih n p r iy z eh n ih dh ae z ah k r uw l ow g er ih s,6
6678,train/dr7/fkde0/si1771,ah th ih k k r ih m z ih n k aa r p ah t m ah f l d eh v r iy f uh t f ao l,ah th ih k r ih m z ah m k aa r p ih m ah f l d eh v r ih f uh f ao l,6
6679,test/dr7/mkdr0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae y er d aa r k s uw n g r iy s iy w ao sh w ao dh er ao l y ih er,6
6680,test/dr7/mkdr0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy t ih k ih r iy ih n oy l iy r ae g l ay dh ae,6
6681,test/dr7/mkdr0/sx193,hh w ay b ay oy l hh w eh n y uw ao l w ey z y uw z m ay n,w ay b ay oy l w ih n y uw oy z y uw z m ay n,6
6682,test/dr7/mkdr0/sx373,ah b ao r ih ng n aa v l ih z ah s uh p er b s l iy p ih ng p ih l,ah b ao r ih ng n aa v ah l ih z ah s ah p er s l iy p ih ng ih l,6
6683,test/dr7/mkdr0/sx103,k ao l ae n ae m b y uh l ah n s f ao r m eh d ih k l ah s ih s t n s,k ao l ih n ae m b ih l ah n s f er m eh dh ih k l ah s ih s t ah n s,6
6684,test/dr7/mkdr0/sx283,p l ae n d p ae r ah n t hh uh d ao r g ih n ih z ey sh ih n z p r ah m ow t b er th k ah n t r ow l,p l ae n p eh r n t hh uh d ao r n ih z ey sh ah n z p er m ow b er th k n t r ao l,6
6685,test/dr7/mkdr0/sx13,s w ih ng y uh r aa r m ae z hh ay ae z y uw k ae n,s w ih ng y er aa r m ih z hh ay ih z ih k ae n,6
6686,test/dr7/mkdr0/si643,dh ah aa r m ch ae r t r ae v l er p r ih z er v z hh ih z ih l uw zh ih n z,dh iy aa r m ch eh er t r ae v l er p r ih z er v z hh ih z ah l uw zh ih n z,6
6687,test/dr7/mkdr0/si1273,s ah l eh k t ih d b ih b l iy aa g r ah f iy z ae n d t ey b l z ah v ah v ey l ih b l d ey t ah aa r n aw ih n p r eh p er ey sh ih n,s ah l eh t ih b ih b l iy aa g er f iy z ih n t ey b l z ah v ah v ey l b l d ey dh ah er n aw ah n p er p er ey sh n,6
6688,test/dr7/mkdr0/si1903,hh w eh n hh iy s ao m iy k ah m ih ng hh iy t er n d hh ih z r ey d iy ow ao f,w ih n iy s aa m iy k ah m ih ng hh iy t er n d ih z r ey dh iy ow ao f,6
6689,train/dr2/mkdt0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r k s uw t n g r iy s iy w aa sh w ao dh er ao l y ih er,6
6690,train/dr2/mkdt0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k eh r iy ih n ah oy l iy r ae g l ay k dh ae,6
6691,train/dr2/mkdt0/sx443,ah l ow n s t aa r sh ow n ih n dh ah er l iy iy v n ih ng s k ay,ih l ow n s t aa r sh ow n ih n iy er l iy iy v n ih ng s k ay,6
6692,train/dr2/mkdt0/sx173,hh uw eh v er k ow aa p er ey t s ih n f ay n d ih ng n ae n z k ae m iy ow w ih l b iy r ih w ao r d ih d,hh w eh v er k ah w aa p er ey t s ih n f ay n iy ng n ae n z k ae m iy ow w ah l b iy r ih w ao r dh ih,6
6693,train/dr2/mkdt0/sx353,ah k aa n ih s er w ih l eh n jh oy dh ih s sh eh l f ih sh d ih sh,ah k aa n ah s uw er w ah l ih n jh oy dh ih s sh eh l f ih sh d ih sh,6
6694,train/dr2/mkdt0/sx83,m ay ih n s t r ah k sh ih n z d eh s p er ah t l iy n iy d ah p d ey t ih ng,m ay ih n s t r ah sh n z d eh s p er l iy n iy d ah d ey dh ih ng,6
6695,train/dr2/mkdt0/sx263,hh aw oy l iy d uw y uw l ay k y uh r s ae l ah d d r eh s ih ng,hh aw oy l iy d y uw l ay k y er s ae l ah d r eh s ih ng,6
6696,train/dr2/mkdt0/si893,dh ae r z n eh v er ih n ah f k ao r n p iy z ao r s t r ao b eh r iy z,dh er z n eh v er ih n ah f k ao r n p iy z er s t r ao b eh r ih z,6
6697,train/dr2/mkdt0/si814,f ao l s l ow l iy f ao r w er d ao n t uw dh ah hh ae n d z ae n d l eh t dh ah b aa d iy d aw n t uw r eh s t ao n dh ah f l ao r,f ao l s l ow l iy f ow er d aa n t ih dh ih hh ae n z ah n l eh dh ih b aa dh iy d aw n t er r eh s t ah n dh ah f l ao er,6
6698,train/dr2/mkdt0/si2153,hh iy r eh k ah g n ay z d hh ih z jh ae k ih t ae n d t r aw z er z,hh iy r eh k ih n ay z ih z jh ae k ih n t r aw z er z,6
6699,train/dr4/fkdw0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r k s uw t ih n g r iy s iy w aa sh w ao dh er ao l y ih er,6
6700,train/dr4/fkdw0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k eh r iy ih n ow l iy r ae g l ay dh ae,6
6701,train/dr4/fkdw0/sx127,dh ah eh m p er er hh ae d ah m iy n t eh m p er,dh iy eh m p er hh eh dh ah m iy n t eh m p er,6
6702,train/dr4/fkdw0/sx307,dh ah m iy t ih ng ih z n aw ah jh er n d,dh ah m iy dh ih ng ih z n aw ah jh er n d,6
6703,train/dr4/fkdw0/sx37,k r ih t ih k l ah k w ih p m ah n t n iy d z p r aa p er m ey n t ih n ih n s,k r ih dh ih k l iy k w ih m eh n iy z p r aa p er m ey n ih n s,6
6704,train/dr4/fkdw0/sx217,hh aw p er m ah n ih n t aa r dh ae r r eh k er d z,hh aw p er m ih n eh aa r dh eh r eh k er s,6
6705,train/dr4/fkdw0/sx397,t ih m t ey k s sh iy l ah t uw s iy m uw v iy z t w ay s ah w iy k,t ih m t ey k sh iy l ah t ih s iy m uw v iy z t w ay s ah w iy k,6
6706,train/dr4/fkdw0/si577,sh iy k ae n d iy k r iy s dh ah n ah m b er ah v t eh m p t ey sh ih n z,sh iy k ih n d ih k r iy s dh ah n ah m b er ih v t eh m p t ey sh n z hh,6
6707,train/dr4/fkdw0/si1207,b ah t dh ey w uh d r iy k ih n s ih d er ih t dh ey ah sh uh r d hh ih m ih f hh iy w uh d r ih r ay t ih t,b ah dh ey w uh r iy k ih n s ih dh er ih t dh ey ih sh er d hh ih m ih f hh iy w uh r iy r ay dh ih,6
6708,train/dr4/fkdw0/si1891,hh ih z ay z w er d aa r k f l uw ih d f ih r f l ae n d hh iy g ey v ah s ay ae z m ay n ay f w eh n t ih n,hh ih z ay z w er d aa r f l uw ih d f ih r f l eh n iy g ey v ih s ay eh z m aa n ay f w ih n ih ah n,6
6709,train/dr6/mkes0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae y er d aa r k s uw ih n g r iy s iy w ao sh w ao dh er ao l y ih er,6
6710,train/dr6/mkes0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy t uw k eh r iy ih n oy l iy r ae l ay dh ae,6
6711,train/dr6/mkes0/sx173,hh uw eh v er k ow aa p er ey t s ih n f ay n d ih ng n ae n z k ae m iy ow w ih l b iy r ih w ao r d ih d,hh uw eh v er k ow aa p er ey t s n f ay n d iy n ae n z k ae m iy ow w l b iy r iy w ao r dh ih d,6
6712,train/dr6/mkes0/sx353,ah k aa n ih s er w ih l eh n jh oy dh ih s sh eh l f ih sh d ih sh,ih k aa n ah s uh er w uh l ih n jh oy dh ih s sh eh l f ih sh d ih sh,6
6713,train/dr6/mkes0/sx83,m ay ih n s t r ah k sh ih n z d eh s p er ah t l iy n iy d ah p d ey t ih ng,m ay ih n s t r ah k sh n z d eh s p er l iy n iy d ah d ey dh iy ng,6
6714,train/dr6/mkes0/sx263,hh aw oy l iy d uw y uw l ay k y uh r s ae l ah d d r eh s ih ng,hh aw oy l iy d uw y uw l ay k y er s ae l ah d r eh s ih ng,6
6715,train/dr6/mkes0/sx443,ah l ow n s t aa r sh ow n ih n dh ah er l iy iy v n ih ng s k ay,ey l ow n s t aa r sh ow n ih n dh eh er l iy iy v n iy n s k ay,6
6716,train/dr6/mkes0/si623,hh iy sh ow d p y uw n iy m eh n ah t ae k t b ay s p l eh n d ih d l iy t ih r ae n ih k l m ah sh iy n z,hh iy sh ow p y uw n iy m eh n ah t ae t b ay s p l eh n d ih d l iy t er r ae n ih k l m ih sh iy n s,6
6717,train/dr6/mkes0/si1253,m ow s t ah v aw r ey d w ih l g ow t uw dh ow z n ih r ih ng s eh l f s ah f ih sh ih n s iy,m ow s t ah v aa r ey d w l g ow t ih dh ow z n ih r iy ng s eh l f s ah f ih sh n s iy,6
6718,train/dr6/mkes0/si1883,s ah m t ao r ih n t ay er l iy th r uw dh ah hh w ih p s ao d p ow s t ow k,s ah m t ao r ih n t aa er l iy th r uw dh ah w ih p s ao d p ow s t ow k,6
6719,train/dr1/fkfb0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae jh er d aa r s uw n g r iy s ih w aa sh w aa dh er aa l y ih er,6
6720,train/dr1/fkfb0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n hh ae s m iy d ih k ih r iy ih n oy l iy r ae g l ay dh ae,6
6721,train/dr1/fkfb0/sx78,d aa k t er z p r ih s k r ay b d r ah g z t uw f r iy l iy,d aa t er z p r ih s k r ay d r ah g z t uw f r iy l iy,6
6722,train/dr1/fkfb0/sx258,dh ah eh s ey ah n d iy n ay ah b l iy r ih f l eh k t s aw r v y uw ey b l iy,dh eh eh s ey ah n d ih n ay ah b l iy r ih f l eh k s aa r v y uw ey b l iy,6
6723,train/dr1/fkfb0/sx438,sh eh l sh aa k k ao z d b ay sh r ae p n l ih z s ah m t ay m z k y uh r d th r uw g r uw p th eh r ah p iy,sh eh l sh aa k ao z b ay sh r ae n ow ih z s ah m t ay m z k y er th r uw g r uw th eh r p iy,6
6724,train/dr1/fkfb0/sx168,hh uw t uh k dh ah k ay ae k d aw n dh ah b ay uw,hh uw t uh k dh ih k ay ae k d aw n dh ah b ay y uw,6
6725,train/dr1/fkfb0/sx348,ay l hh ae v ah s k uw p ah v dh ae t ih g z aa t ih k p er p l ae n d t er k oy z sh er b ih t,aa l hh eh v ih s k uw p ah v d ae dh ih g z aa dh ih k p er p l ih n t er k oy sh er b er,6
6726,train/dr1/fkfb0/si978,f ao r g er l z dh ah ow v er p r ah t eh k sh ih n ih z f aa r m ao r p er v ey s ih v,f er g er l z dh ah ow v er p r ih t eh k sh n ih z f aa r m ao r p er v ey s ih v,6
6727,train/dr1/fkfb0/si1608,sh iy s m ay l d ae n d t iy th g l iy m d ih n hh er b y uw t ih f ah l iy m aa d l d aa l ih v f ey s,sh iy s m ay eh l d ih n t iy th g l iy m d ih n er b y uw dh uh f l iy m aa dh l d aa l ah v f ey s,6
6728,train/dr1/fkfb0/si2238,hh ih z l ih p s f eh l t g l uw d t ih g eh dh er,hh ih z l eh p s f aw g l uw t ih g eh dh er,6
6729,test/dr7/mkjl0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r s uw t ih n g r iy s iy w ao sh w ao dh er ao l y ih er,6
6730,test/dr7/mkjl0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k eh r ih ih n oy l ih r ae l ay dh ae,6
6731,test/dr7/mkjl0/sx20,sh iy w ao r w ao r m f l iy s iy w uh l ah n ow v er ao l z,sh uw w ao r w ao r m f l iy s iy w uh l ih n ow v er ao l z,6
6732,test/dr7/mkjl0/sx200,r ae l f k ah n t r ow l d dh ah s t aa p w aa ch f r ah m dh ah b l iy ch er z,r ae l f k n t r ow l dh ah s t aa w aa ch f er m dh ah b l iy ch er s,6
6733,test/dr7/mkjl0/sx380,hh w ay ch aa r jh m ah n iy f ao r s ah ch g aa r b ih jh,w ay ch aa r jh m ah n iy f er s ah ch g aa r b ih jh,6
6734,test/dr7/mkjl0/sx110,dh ah b eh s t w ey t uw l er n ih z t uw s ao l v eh k s t r ah p r aa b l ah m z,dh ah b eh s w ey dh ah l er n ih z ih s ao l v eh s t er p r aa l ah m z,6
6735,test/dr7/mkjl0/sx290,dh ih s b r ow sh uh r ih z p er t ih k y uh l er l iy ih n f ao r m ah t ih v f ao r ah p r ah s p eh k t ih v b ay er,dh ih s b r ow sh er ih z p er t ih k uw l iy ih n f ao r m ih dh ih v f ao r ah p er s p eh t ih v b ay er,6
6736,test/dr7/mkjl0/si470,ah k w ih k t ah ch d aw n r ih z ah l t ih d,ih k w ih t ah ch d aw n r ih z ah l t ih,6
6737,test/dr7/mkjl0/si1100,ae z sh iy g ow z sh iy hh er s eh l f w ih l b iy ih l uw m ih n ey t ih d,ae sh iy g ow z sh iy hh er s eh l f l b iy ih l uh m ih n ey dh ih,6
6738,test/dr7/mkjl0/si1730,n ow b ah d iy ih n hh ih z r ay t m ay n d p ah n ih sh ih z ah k w ao r t er s eh n ch er iy ow l d d eh r ah l ih k sh ih n,n ow ah dh iy ih n ih z r ay m ay n p ah n ih sh ih z ih k ao r dh er s eh n ch er ih ow l d eh r ih l ih sh n,6
6739,train/dr2/mkjo0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh y er d aa r k s uw ih n g r iy s iy w ao sh w aa dh er ao y ih er,6
6740,train/dr2/mkjo0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy d ih k eh r iy ih n oy l ih r ae g l ay dh ae,6
6741,train/dr2/mkjo0/sx437,dh ey y uw z d ae n ah g r eh s ih v p ah l iy s m ae n t uw f l ae g th ao t l ih s m ow t er ih s t s,dh ey y uw z d ih n ih g r eh s ah v p l iy s m ih n t ih f l ae th ao l ih s m ow dh er ih s s,6
6742,train/dr2/mkjo0/sx167,ih m p l oy iy l ey ao f s k ow ih n s ay d ih d w ih dh dh ah k ah m p ah n iy z r iy ao r g ih n ay z ey sh ih n,ih m p l oy ih l ey ao f s k ow ih n t s ay d ih d w ih th ih k ah m p n iy z r ih ao r g ih n ih z ey sh n,6
6743,train/dr2/mkjo0/sx424,t aa p z ih n iy ah z r ae r l iy hh ae v k r uh k ih d s t eh m z,t aa z ih n y ih z r eh r l ih hh eh v k r uh k ih d s t eh m z,6
6744,train/dr2/mkjo0/sx77,b ae g p ay p s ae n d b aa ng g ow z aa r m uw z ih k l ih n s t r ah m ah n t s,b ae p ay s ih n b aa ng g ow z er m y uw z ih k l ih n t s t ah m ih n t s,6
6745,train/dr2/mkjo0/sx257,w ih r ow p ah n eh v r iy m ah n d ey iy v n ih ng,w ih r ow p ih n eh r v r iy m ah n d ey iy v n ih ng,6
6746,train/dr2/mkjo0/si887,ah n ah dh er l ao ng g er s t r ih p ah v t ih n s l hh w ih p t hh ih z m aw th,ah n ah dh er l ao ng g er s t er p f t ih n s l w ih t ih z m aw th,6
6747,train/dr2/mkjo0/si1517,hh ay er d hh aa r d l ae k iy z ah v dh ah w ao r m aa ng g er ih ng k ae p ih t l ih s t s,hh ay er d hh aa r d l ae k iy z ah dh ah w ao r m aa ng g er ih ng k ae p ah dh l ih s,6
6748,train/dr2/mkjo0/si2147,hh w eh n dh ey g aa t hh ow m ae t m ih d n ay t sh iy w ah z t ay er d aw t,w ih n dh ey g aa hh ow m ih m ih n ay sh uw w ih z t ay er d aw,6
6749,train/dr5/fkkh0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r k s uw t ih n g r iy z iy w aa sh w ao dh er ao l y ih er,6
6750,train/dr5/fkkh0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy t ih k eh r iy ih n ah oy l iy r ae g l ay dh ae t,6
6751,train/dr5/fkkh0/sx210,jh eh f s t oy g ow k aa r t n eh v er w er k t,jh eh f s t oy g ow k aa r n eh v er w er t,6
6752,train/dr5/fkkh0/sx390,hh iy p ih k t ah p n ay n p ae r z ah v s aa k s f ao r iy ch b r ah dh er,hh iy p ih t ah n ay n p eh r z ah s aa k s f er iy ch b r ah dh er,6
6753,train/dr5/fkkh0/sx120,dh ah k ay ow t iy b aa b k ae t ae n d hh ay iy n ah aa r w ay l d ae n ih m l z,dh ih k ay ow dh iy b aa k ae n hh ay iy n ah er w ay l ae n ih m l z,6
6754,train/dr5/fkkh0/sx300,ah m iy b ah z ch ey n jh sh ey p ao aa n s t ih n t l iy,ah m iy b ih z ch ey n sh ey k aa n s t ah n l iy,6
6755,train/dr5/fkkh0/sx30,g eh t ah k ae l ih k ow k ae t t uw k iy p,g eh dh ih k ae l ih k ow k ae t ih k iy p,6
6756,train/dr5/fkkh0/si660,hh ih s t ao r ih k l ih g z ih s t ih n s ih z ah k r iy ey t ih d g uh d,hh ih s t ao er k l ih g z ih s t ih n s ih z ih k r iy ey dh ih g uh d,6
6757,train/dr5/fkkh0/si1290,w ah n ah v dh iy z ih z dh ah s aa l ah d ae r ah t iy ae n d dh ah k aa n f ih d eh n sh l r ih l ey sh ih n sh ih p ah v m ae r ih jh,w ah n ih v dh iy z ih z dh ih s aa l ih d eh r ih dh iy eh n dh ih k aa n f ih d eh n sh ah l r ih l ey sh n sh ih p ah v m eh r ih jh,6
6758,train/dr5/fkkh0/si1920,l ih p s p er s t m ao r n f uh l iy hh iy s t ae r d d aw n ae t ih t s k r ey z ih l iy s ae g ih ng l eh f t s ay d,l ih p s p er s t m ao r n f ah l iy hh iy s t eh r d aw n eh dh ih s k r ey z ah l iy s ae g ih ng l eh f s ay d,6
6759,train/dr4/fklc0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r k s uw t ih ng g r iy z iy w ao sh w ao dh er ao l y ih er,6
6760,train/dr4/fklc0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m ih dh ih k ih r ih eh n ow l ih r ae g l ay k th ae,6
6761,train/dr4/fklc0/sx85,s ih m eh n t ih z m eh zh er d ih n k y uw b ih k y aa r d z,s iy m eh n ih z m eh zh er dh ih ng k y uw v ih k y aa r d z,6
6762,train/dr4/fklc0/sx265,dh ah s ao ih z b r ow k ih n s ow ch aa p dh ah w uh d ih n s t eh d,dh ah s ao ih z b r ow k ih n s uh ch aa dh ah w uh dh ih n s t eh d,6
6763,train/dr4/fklc0/sx445,hh w aa t ih z dh ih s l aa r jh th ih ng b ay dh ah ay er n ih ng b ao r d,w ah dh ih z ih s l aa r jh th ih ng b ay dh ah aa er n ih ng b ao r d,6
6764,train/dr4/fklc0/sx175,s ah v ih r m ay ow p iy ah k ah n t r ih b y uw t ih d t uw r aa n z ih n f ih r iy ao r ah t iy k ah m p l eh k s,s ih v ih er m ay ow p iy ih k ih n t r ih v uw t ih t er r aa n z ih m f ih r iy ao r ih dh iy k aa m p l eh k s,6
6765,train/dr4/fklc0/sx355,d aa l f ah n z aa r ih n t eh l ih jh ih n t m er iy n m ae m l z,d aa l f ih n z ah er ih n t eh l ah jh ih n m er r iy n m ae m l z,6
6766,train/dr4/fklc0/si985,b ey dh ih ng dh ah ih ch ih ng p aa r t s w ih dh k eh r ih s iy n g ey v r ih l iy f ae n d ao l s ow k ih l d dh ah p eh s t s,b ey dh ih ng dh ih ih ch ih ng p aa r t s w ah th k ih r ih s iy n g ey v r ih l iy f eh n aa l s ow k ih l dh ih p eh s t,6
6767,train/dr4/fklc0/si1615,p aa d ow n t k ae r ah b aw t dh ah k ih d,p aa d ow n k ih r er b aw dh ih k ih d,6
6768,train/dr4/fklc0/si2245,hh iy k uh d t ey k dh ah ah d v ay s ao r l iy v ih t,hh iy k ih t ey dh iy ih v ay s er l iy v ih,6
6769,train/dr6/fklc1/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh ih hh ae jh uw d aa r k s uw n g r ih s ih w aa sh w ao dh er ao l y ih er,6
6770,train/dr6/fklc1/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m ih dh ih k ae r iy ih n oy l iy r ae g l ay dh ae,6
6771,train/dr6/fklc1/sx148,m ow s t p r iy s ih ng k t s hh ae d ah th er d ah v dh ah v ow t s k aw n t ih d,m ow s p r iy s ih ng k s hh ae dh ah th er dh ah v dh ah v ow t s k aw n t eh,6
6772,train/dr6/fklc1/sx328,g r eh g er iy ae n d t aa m ch ow z t uw w aa ch k aa r t uw n z ih n dh ah ae f t er n uw n,g r eh g r iy ih n t aa m ch ow z t ah w aa ch k aa r t uw n z ih n ih ae f t ih n uw n,6
6773,train/dr6/fklc1/sx58,w iy ih k s p ih r iy ah n s d ih s t r eh s ae n d f r ah s t r ey sh ih n ah b t ey n ih ng aw r d ah g r iy z,w iy ih k s p ih r iy ih n t s d ih s t r eh s eh n f ah s t r ey sh ih n ah t ey n ih ng aw d ih g r iy z,6
6774,train/dr6/fklc1/sx238,ah d aa k t er w ah z ih n dh ah ae m b y uh l ah n s w ih dh dh ah p ey sh ih n t,ah d aa t ah w ah z ih n ih ae m b y ih l n s w ah th dh ih p ey sh ih n,6
6775,train/dr6/fklc1/sx418,ay r ih s th ih ng k s dh ih s z uw hh ae z ah l eh v ah n s p ae n ih sh z iy b r ah z,ay r ih s th ih ng k s dh ih s uw hh ae z ih l eh v ih n t s p ae n ih sh z iy b r ah z,6
6776,train/dr6/fklc1/si1048,dh ah l ay b r eh r iy hh ae z ow p ah n sh eh l v z iy v ah n ih n dh ah ah n b aw n d p ih r iy aa d ih k l s t aa k r uw m,dh ah l ay v er iy hh ae z ow p ih n sh eh l v z iy v ih n ih n iy ah n b aw n p ih r iy aa dh ih k l s t aa k r uh m,6
6777,train/dr6/fklc1/si1678,t w ay s hh iy n ih r l iy f eh l,t w ay s ih n ih l iy f eh l,6
6778,train/dr6/fklc1/si2308,m ey ay g eh t s ah m m ao r k uh k iy z n ao r ah,m ey ay g ih t s m ao k uh k iy z n ao r aa hh,6
6779,train/dr8/fklh0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae jh er d aa r k s uw ih n g r iy s iy w aa sh w ao dh er ao l y ih er,6
6780,train/dr8/fklh0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s k m iy t ih k eh r iy ih n oy l iy r ae g l ay k dh ae t,6
6781,train/dr8/fklh0/sx177,d ah z k r iy ow l k uh k ih ng y uw z k er iy,d ih z k r iy ow k uh k iy ng y uw z k er iy,6
6782,train/dr8/fklh0/sx357,dh ah m oy s ch er ih n m ay ay z ih z f r ah m ay d r aa p s n aa t f r ah m t ih r z,dh ih m oy s ch er ih n m ay ay z ih z f er m ay d r aa s n aa f r m t iy er z,6
6783,train/dr8/fklh0/sx87,p r ih m ah t ih v t r ay b z hh ae v ae n ah p b iy t ae t ih t uw d,p r ih m ih t ih v t r ay b z hh ae v ih n ah b iy ae dh ih t uw d,6
6784,train/dr8/fklh0/sx267,d r ao eh v r iy aw t er l ay n f er s t dh eh n f ih l ih n dh ah ih n t ih r iy er,d r ao eh v r iy aw dh er l ay n f er s dh ih n f ih l ih n dh iy ih n t ih r ih er,6
6785,train/dr8/fklh0/sx447,f er s t ae d m ih l k t uw dh ah sh r eh d ih d ch iy z,f er s t ae m ih l t ah dh ih sh r eh dh ih ch iy z,6
6786,train/dr8/fklh0/si627,dh ah hh y uw m er ah v dh ah s ih ch uw ey sh ih n k ae n b iy ih m ae jh ih n d,dh ih hh y uw m er ih v dh ih s ih ch uw w ey sh ih n k eh n b iy ih m ae jh ih n d,6
6787,train/dr8/fklh0/si1257,f ao r t iy s eh v ah n s t ey t s ah s ay n ao r p r ah v ay d v iy hh ih k l z f ao r ih m p l oy iy z ao n s t ey t b ih z n ih s,f ao r dh iy s eh v ih n s t ey t s ih s ay n ao r p er v ay d v iy hh ih k l z f er ih m p l oy iy z ah n s t ey b ih z n ih s,6
6788,train/dr8/fklh0/si1887,eh n iy th ih ng r ao ng k ae p n,eh n iy th ih ng r ao ng k ae m,6
6789,train/dr6/mkln0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae y er d aa r k s uw ih ng g r iy s ih w aa sh w ao dh er ao l y ih er,6
6790,train/dr6/mkln0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m ih dh ih k ae r iy ih n oy l ih r ae g l ay dh ae,6
6791,train/dr6/mkln0/sx68,ah p g r ey d y uh r s t ae t ih s t uw r ih f l eh k t y uh r w eh l th,ah g r ey jh uh s t ae dh ih s t uw r ih f l eh t y er w eh l th,6
6792,train/dr6/mkln0/sx248,r iy d ih ng ih n p uh r l ay t g ih v z y uw ay s t r ey n,r iy dh iy ng ih n p ao r l ay g ih v zh y uw ay s t r ey n,6
6793,train/dr6/mkln0/sx428,ah k r ae b ch ae l ih n jh d m iy b ah t ah k w ih k s t ae b v ae n k w ih sh t hh ih m,ah k r ae ch ae l ah n jh m iy b uh dh ih k w ih s t ae v ae ng k w ih sh t hh ih m,6
6794,train/dr6/mkln0/sx158,dh ah d r ah ng k er d ih z ah s ow sh l aw t k ae s t,dh ah d r ah ng k er dh ih z ih s ow sh ih l aw t k ae s t,6
6795,train/dr6/mkln0/sx338,dh ah d aa r k m er k iy l ah g uw n w aw n d ah r aw n d f ao r m ay l z,dh ah d aa r m er k iy l ih g uw n w aw n d er aw n f ah m ay l s,6
6796,train/dr6/mkln0/si968,ah l ao ng dh ah m ey n th er ow f ae r z hh aa r d l iy ah hh aw s hh ae d n aa t b ih n p eh p er d,ah l ow n dh ah m ey n th eh r ow f eh r s hh aa r d l iy eh hh aw s hh eh n aa b ih n p eh p er d,6
6797,train/dr6/mkln0/si1598,dh ah f l ae t b aa t m d b ow t s w ah ng s l ow l iy t uw dh ah p uh l ah v dh ah k er ah n t,dh ih f l ae b aa dh ah m b ow s w ah ng g s l ow l iy t uw dh ah p uh l ah v dh ih k eh r ih n,6
